CANAN-Çevik-1030522093-3,999-2-1-4-K
ÇİCEK-Beşerler-1030520050-0,41-8892-2216-4-K
SEFA-Yetkiner-1030520482-0,41-8893-2217-4-E
İLAYDA-Öztuna-1030521457-0,41-8894-2218-4-K
DİDEM-Koyuncu-1030521818-0,409-8895-2219-4-K
CAN-Kavaklıoğlu-1030520030-0,406-8903-2220-4-E
ASLI-Doğan -1030520809-0,406-8904-2221-4-K
CANAN-Topaloğlu-1030520137-0,405-8906-2222-4-K
SEVDE-Sadıklar-1030521130-0,405-8907-2223-4-K
ÇİCEK-Tunaboylu-1030520265-0,403-8910-2224-4-K
KALENDER-Çevik-1030522401-0,401-8914-2225-4-E
DAMLA-Limoncuoğlu-1030521455-0,396-8921-2226-4-K
HALUK-Taşlı-1030520226-0,395-8924-2227-4-E
TALHA-Sözeri-1030522117-0,395-8925-2228-4-E
HALDUN-Barbarosoğlu-1030521596-0,391-8934-2229-4-E
TUNA-Süleymanoğlu-1030521780-0,391-8935-2230-4-E
SİNAN-Kutlay-1030522415-0,39-8936-2231-4-E
CEYLAN-Ekici-1030521440-0,387-8943-2232-4-K
ALİSA-Akaydın-1030522002-0,387-8944-2233-4-K
GÖKÇE-Kocabıyık-1030521346-0,386-8947-2234-4-K
KÜRŞAD-Akgül-1030522165-0,385-8949-2235-4-E
NAZİK-Çamdalı-1030521427-0,382-8955-2236-4-K
YILDIZ-Akman-1030520490-0,38-8964-2237-4-K
ŞEYMANUR-Babacan-1030520618-0,378-8968-2238-4-K
GÜLBEN-Korol-1030520454-0,374-8979-2239-4-K
RAMAZAN-Taşlı-1030520523-0,374-8980-2240-4-E
NEHİR-Tokgöz-1030521090-0,374-8981-2241-4-K
AYÇA-Uluhan-1030521148-0,372-8988-2242-4-K
FADİME-Oraloğlu-1030520894-0,369-8993-2243-4-K
HALDUN-Bademci-1030521611-0,369-8994-2244-4-E
EFE-Elmastaşoğlu-1030521537-0,368-8998-2245-4-E
FERHAN-Sezek-1030520225-0,367-9003-2246-4-K
DOĞAN-Ertürk-1030521831-0,367-9004-2247-4-E
YAHYA-Hamzaoğlu-1030520439-0,365-9009-2248-4-E
MURAT-Arıcan-1030521343-0,361-9016-2249-4-E
EREN-Pekkan-1030520106-0,359-9021-2250-4-E
GONCA-Keçeci-1030520736-0,356-9028-2251-4-K
İSMAİL-Koçoğlu-1030520997-0,356-9029-2252-4-E
AHU-Uca-1030520088-0,355-9032-2253-4-K
SAİD-Tekand-1030520339-0,354-9033-2254-4-E
HİLMİ-Akaydın-1030520222-0,35-9041-2255-4-E
YUSUF-Babacan-1030520838-0,343-9056-2256-4-E
KADRİYE-Hamzaoğlu-1030521228-0,343-9057-2257-4-K
AHSEN-Sandalcı-1030520109-0,342-9059-2258-4-K
DOĞUKAN-Çörekçi-1030522100-0,341-9062-2259-4-E
HÜSAMEDDİN-Abadan-1030521886-0,339-9065-2260-4-E
ÇAĞLAR-Topaloğlu-1030520376-0,338-9068-2261-4-E
HAZİM-Akgül-1030520673-0,338-9069-2262-4-E
İREM-Tokatlıoğlu-1030521577-0,337-9071-2263-4-K
SEVDE-Oraloğlu-1030520475-0,335-9077-2264-4-K
FEYZA-Topaloğlu-1030521832-0,335-9078-2265-4-K
ÇINAR-Pekkan-1030522024-0,334-9083-2266-4-E
UĞUR-Nalbantoğlu-1030521789-0,333-9090-2267-4-E
ELİF-Türkyılmaz-1030520447-0,332-9094-2268-4-K
FULYA-Ozansoy-1030521176-0,33-9098-2269-4-K
ÇAĞATAY-Sarıoğlu-1030522329-0,33-9099-2270-4-E
ORHAN-Özdoğan-1030522004-0,329-9103-2271-4-E
CANER-Limoncuoğlu-1030521116-0,327-9108-2272-4-E
SEFANUR-Akyürek-1030521275-0,327-9109-2273-4-K
OKTAY-Tokatlıoğlu-1030521827-0,327-9110-2274-4-E
İLAYDA-Özdoğan-1030522096-0,326-9114-2275-4-K
ADİLE-Erginsoy-1030520537-0,317-9133-2276-4-K
NAZİK-Türkdoğan-1030521344-0,316-9136-2277-4-K
HANDE-Ayverdi-1030521800-0,316-9137-2278-4-K
AYŞE-Ekşioğlu-1030521283-0,312-9150-2279-4-K
ADEM-Tanrıkulu-1030522468-0,311-9151-2280-4-E
İREM-Çörekçi-1030520701-0,307-9161-2281-4-K
TAYFUN-Korol-1030520251-0,303-9171-2282-4-E
ERSİN-Özbir-1030521758-0,301-9177-2283-4-E
EBRU-Atakol-1030520624-0,296-9187-2284-4-K
ÖMER-Türkyılmaz-1030521541-0,296-9188-2285-4-E
SEYİT-Türkdoğan-1030521698-0,295-9192-2286-4-E
CANSU-Avan-1030521997-0,293-9198-2287-4-K
YELİZ-Sözeri-1030522207-0,293-9199-2288-4-K
BAHADIR-Çörekçi-1030521046-0,29-9211-2289-4-E
İDİL-Solmaz-1030520899-0,289-9213-2290-4-K
AYSU-Adıvar-1030522478-0,289-9214-2291-4-K
CEYDA-Atakol-1030520345-0,288-9217-2292-4-K
SİNAN-Okumuş-1030521574-0,287-9224-2293-4-E
HALİME-Babacan-1030521797-0,286-9227-2294-4-K
HANDAN-Baykam-1030520459-0,283-9230-2295-4-K
MEHTAP-Öymen-1030522281-0,283-9231-2296-4-K
ALİME-Adıvar-1030521977-0,28-9238-2297-4-K
CANSEL-Barbarosoğlu-1030522138-0,278-9241-2298-4-K
BAHADIR-Hakyemez-1030522128-0,276-9246-2299-4-E
ALİ-Türkdoğan-1030520731-0,275-9248-2300-4-E
GAMZE-Berberoğlu-1030520898-0,274-9253-2301-4-K
GÜNAY-Solmaz-1030521319-0,274-9254-2302-4-K
ALİME-Ertürk-1030522216-0,272-9260-2303-4-K
BERAT-Solmaz-1030521530-0,269-9270-2304-4-E
SEZER-Pekkan-1030521196-0,268-9273-2305-4-E
YAHYA-Oraloğlu-1030522155-0,266-9279-2306-4-E
TAHA-Türkyılmaz-1030522182-0,263-9284-2307-4-E
DOĞAN-Atan-1030521252-0,259-9289-2308-4-E
GÜRBÜZ-Kahveci-1030521294-0,259-9290-2309-4-E
İPEK-Baturalp-1030520197-0,258-9292-2310-4-K
YILDIZ-Berberoğlu-1030520294-0,258-9293-2311-4-K
HALDUN-Uluhan-1030520804-0,257-9296-2312-4-E
CANAN-Sezek-1030521456-0,255-9304-2313-4-K
GÜLDİDE-Adal-1030520959-0,253-9308-2314-4-K
DİLEK-Günday-1030520112-0,252-9309-2315-4-K
ERTAN-Solmaz-1030522319-0,252-9310-2316-4-E
HAZAN-Biçer-1030522331-0,252-9311-2317-4-K
DERVİŞ-Topaloğlu-1030520476-0,248-9319-2318-4-E
HAZAN-Mayhoş-1030520815-0,248-9320-2319-4-K
DEMET-Akaydın-1030520821-0,248-9321-2320-4-K
LATİFE-Türkyılmaz-1030522490-0,247-9322-2321-4-K
ASLI-Kuzucu-1030520773-0,246-9324-2322-4-K
DEFNE-Akyüz-1030521707-0,245-9326-2323-4-K
ŞEYMANUR-Erdoğan-1030521840-0,245-9327-2324-4-K
AYŞEGÜL-Orbay-1030522412-0,243-9329-2325-4-K
BERFİN-Topaloğlu-1030520064-0,242-9330-2326-4-K
CANSEL-Bolatlı-1030521678-0,242-9331-2327-4-K
TUĞÇE-Akal-1030522152-0,242-9332-2328-4-K
FULYA-Akbulut-1030520357-0,239-9339-2329-4-K
ASLI-Akal-1030520881-0,235-9350-2330-4-K
HÜMEYRA-Tütüncü-1030520857-0,231-9359-2331-4-K
FERDA-Durak -1030522227-0,227-9376-2332-4-K
EFEKAN-Orbay-1030521326-0,226-9379-2333-4-E
SEMİH-Sezek-1030520508-0,225-9383-2334-4-E
SELİM-Arslanoğlu-1030521036-0,225-9384-2335-4-E
İBRAHİM-Akyüz-1030520943-0,224-9386-2336-4-E
CEREN-Özbey-1030520512-0,223-9387-2337-4-K
ŞERİFE-Tüzün-1030521132-0,223-9388-2338-4-K
NEHİR-Numanoğlu-1030522158-0,22-9395-2339-4-K
AYŞE-Sözeri-1030521205-0,217-9401-2340-4-K
DİLAN-Karaböcek-1030521332-0,217-9402-2341-4-K
MERT-Topaloğlu-1030520373-0,216-9403-2342-4-E
ASLIM-Akışık-1030520333-0,215-9407-2343-4-K
DİLEK-Hamzaoğlu-1030521261-0,215-9408-2344-4-K
HAZAN-Gümüşpala-1030520578-0,213-9418-2345-4-K
NAZİFE-Tunaboylu-1030521572-0,213-9419-2346-4-K
SEVDE-Okumuş-1030521191-0,212-9424-2347-4-K
SELİN-Solmaz-1030521874-0,208-9439-2348-4-K
YÜSRA-Özkök -1030520755-0,207-9443-2349-4-K
SELİM-Yılmazer-1030520988-0,207-9444-2350-4-E
DİLAVER-Eronat-1030521503-0,207-9445-2351-4-E
MERVE-Tahincioğlu-1030521908-0,207-9446-2352-4-K
NERGİS-Dizdar -1030520622-0,203-9456-2353-4-K
TAHSİN-Kunt-1030521653-0,201-9466-2354-4-E
KEREM-Alpuğan-1030521314-0,199-9474-2355-4-E
MELİSA-Tekelioğlu-1030520642-0,196-9482-2356-4-K
GÖKÇEN-Erdoğan-1030521096-0,196-9483-2357-4-K
ENES-Uluhan-1030521270-0,196-9484-2358-4-E
BÜLENT-Limoncuoğlu-1030521865-0,196-9485-2359-4-E
İZZET-Solmaz-1030521635-0,194-9487-2360-4-E
NİHAL-Polat-1030521615-0,193-9489-2361-4-K
SERGEN-Erkekli-1030520938-0,192-9490-2362-4-E
HATİCE-Ayverdi-1030521995-0,19-9497-2363-4-K
NURULLAH-Önür-1030522381-0,187-9503-2364-4-E
MURAT-Kılıççı-1030521658-0,186-9505-2365-4-E
ALPEREN-Öymen-1030521960-0,186-9506-2366-4-E
LATİFE-Tütüncü-1030521043-0,185-9509-2367-4-K
AYLİN-Tanrıkulu-1030521362-0,179-9519-2368-4-K
HALİME-Arıcan-1030522239-0,179-9520-2369-4-K
HİKMET-Menemencioğlu-1030522073-0,176-9532-2370-4-E
DESTAN-Yıldırım -1030522453-0,169-9543-2371-4-K
SAMİ-Dağlaroğlu-1030521113-0,168-9546-2372-4-E
DENİZ-Kılıççı-1030521018-0,166-9553-2373-4-K
SAİD-Aybar-1030522392-0,166-9554-2374-4-E
MİHRİBAN-Gönültaş-1030520242-0,164-9559-2375-4-K
CAFE-Kurutluoğlu-1030521052-0,161-9565-2376-4-E
RESUL-Karabulut-1030521978-0,16-9569-2377-4-E
UĞUR-Akyürek-1030522458-0,157-9576-2378-4-E
CAFE-Sezek-1030520102-0,156-9580-2379-4-E
BİLGEHAN-Poçan-1030520234-0,152-9589-2380-4-K
MELİSA-Paksüt-1030520213-0,15-9592-2381-4-K
BERKAN-Ertepınar-1030522358-0,15-9593-2382-4-E
BAYRAM-Demirbaş-1030520518-0,147-9598-2383-4-E
AHENK-Bademci-1030520908-0,144-9603-2384-4-K
İDİL-Pekkan-1030521094-0,144-9604-2385-4-K
İSMAİL-Günday-1030522110-0,142-9608-2386-4-E
BATUHAN-Aşıkoğlu-1030522354-0,142-9609-2387-4-E
FİLİZ-Tunçeri-1030521146-0,137-9620-2388-4-K
ILGIN-Türkdoğan-1030522482-0,134-9632-2389-4-K
MECNUN-Ozansoy-1030520013-0,132-9637-2390-4-E
AFŞIN-Solmaz-1030521000-0,132-9638-2391-4-E
DİDEM-Tütüncü-1030521360-0,129-9645-2392-4-K
SÜMEYYE-Özdoğan-1030522225-0,129-9646-2393-4-K
NURAN-Kıraç -1030521769-0,127-9650-2394-4-K
RÜMEYSA-Çatalbaş-1030522283-0,127-9651-2395-4-K
FAHRİ-Samancı-1030520685-0,126-9655-2396-4-E
SULTAN-Erdoğan-1030522498-0,126-9656-2397-4-K
AFŞIN-Samancı-1030520423-0,125-9659-2398-4-E
YELİZ-Evliyaoğlu-1030521777-0,125-9660-2399-4-K
VEYSEL-Ayverdi-1030520148-0,123-9666-2400-4-E
YILDIZ-Akyürek-1030520780-0,12-9674-2401-4-K
GÜLÇİN-Nebioğlu-1030521279-0,12-9675-2402-4-K
ELÇİN-Kılıççı-1030520662-0,118-9678-2403-4-K
UĞUR-Mertoğlu-1030521088-0,118-9679-2404-4-E
FAİK-Doğan -1030521976-0,117-9682-2405-4-E
VEYSEL-Sinanoğlu-1030521263-0,116-9683-2406-4-E
FİKRET-Samancı-1030520670-0,115-9685-2407-4-E
TAYFUR-Tokatlıoğlu-1030521835-0,115-9686-2408-4-E
KÜRŞAD-Erginsoy-1030522067-0,113-9691-2409-4-E
SAMET-Sadıklar-1030521183-0,11-9698-2410-4-E
ŞULE-Berberoğlu-1030521381-0,11-9699-2411-4-K
NAZİK-Çetiner-1030522143-0,11-9700-2412-4-K
BERRE-Ertürk-1030521817-0,109-9702-2413-4-K
ASLIM-Baturalp-1030520284-0,106-9709-2414-4-K
GAMZE-Demirbaş-1030522341-0,106-9710-2415-4-K
AÇELYA-Aşıkoğlu-1030520668-0,104-9721-2416-4-K
SAMİ-Ilıcalı-1030521684-0,104-9722-2417-4-E
TOPRAK-Çamdalı-1030520575-0,103-9723-2418-4-E
BERRE-Ertepınar-1030520597-0,101-9726-2419-4-K
GÜLÇİN-Sezek-1030522480-0,101-9727-2420-4-K
HİKMET-Özkök -1030520717-0,1-9731-2421-4-E
ILGIN-Topçuoğlu-1030520781-0,097-9736-2422-4-K
İSMAİL-Durak -1030520947-0,097-9737-2423-4-E
GÜL-Karaböcek-1030521021-0,097-9738-2424-4-K
FAZIL-Erdoğan-1030520639-0,096-9744-2425-4-E
ASLIM-Aşıkoğlu-1030520921-0,096-9745-2426-4-K
BİLGE-Yalçın-1030521839-0,095-9748-2427-4-K
SEDA-Orbay-1030520749-0,092-9757-2428-4-K
ALP-Pekkan-1030521139-0,09-9763-2429-4-E
YASEMİN-Erdoğan-1030520981-0,089-9765-2430-4-K
MÜGE-Babacan-1030521753-0,089-9766-2431-4-K
KÜRŞAD-Ilıcalı-1030520115-0,086-9773-2432-4-E
NURULLAH-Avan-1030521337-0,084-9776-2433-4-E
SEMA-Bademci-1030521175-0,083-9777-2434-4-K
ÇAĞRI-Kılıççı-1030521689-0,082-9780-2435-4-E
ERSİN-Bakırcıoğlu-1030520286-0,081-9783-2436-4-E
TUĞRAN-Akışık-1030521378-0,081-9784-2437-4-E
HİLMİ-Öztuna-1030521502-0,08-9786-2438-4-E
AYFER-Mayhoş-1030522122-0,08-9787-2439-4-K
AYŞEGÜL-Karabulut-1030520861-0,079-9790-2440-4-K
KÜRŞAD-Özbey-1030520713-0,076-9792-2441-4-E
RABİA-Taşlı-1030520510-0,073-9799-2442-4-K
TALHA-Körmükçü-1030521805-0,073-9800-2443-4-E
ANIL-Kunt-1030520354-0,072-9802-2444-4-E
DENİZ-Eronat-1030520596-0,071-9804-2445-4-K
NERGİS-Çörekçi-1030521661-0,07-9807-2446-4-K
BERKAN-Solmaz-1030521009-0,067-9812-2447-4-E
FİRDEVS-Sözeri-1030521128-0,067-9813-2448-4-K
FULYA-Adal-1030520239-0,066-9815-2449-4-K
EYÜP-Alpuğan-1030520812-0,065-9818-2450-4-E
MEHTAP-Arslanoğlu-1030520244-0,064-9820-2451-4-K
ÇİLENAY-Kaya -1030520655-0,064-9821-2452-4-K
FERHAN-Babacan-1030520666-0,062-9825-2453-4-K
HATİCE-Tazegül-1030521099-0,062-9826-2454-4-K
SEMİH-Düşenkalkar-1030521267-0,058-9831-2455-4-E
HAKAN-Sarıoğlu-1030520380-0,057-9834-2456-4-E
GÖKHAN-Çamdalı-1030522218-0,056-9838-2457-4-E
YILDIZ-Türkyılmaz-1030521770-0,054-9842-2458-4-K
BAŞARAN-Oraloğlu-1030520740-0,053-9844-2459-4-E
SELİN-Yazıcı-1030520787-0,053-9845-2460-4-K
AHSEN-Özgörkey-1030522065-0,053-9846-2461-4-K
ERKAN-Öymen-1030521162-0,052-9849-2462-4-E
DENİZ-Hamzaoğlu-1030520206-0,051-9853-2463-4-K
AHSEN-Nalbantoğlu-1030521699-0,047-9863-2464-4-K
NİMET-Alyanak-1030521514-0,046-9866-2465-4-K
FURKAN-Yalçın-1030522446-0,045-9873-2466-4-E
ERKAN-Çevik-1030522146-0,04-9885-2467-4-E
ÇINAR-Alnıaçık-1030520653-0,039-9888-2468-4-E
EYŞAN-Kuzucu-1030522384-0,038-9890-2469-4-K
SEYYİD-Hakyemez-1030520273-0,036-9895-2470-4-E
GÜLDİDE-Ekici-1030520678-0,033-9902-2471-4-K
BAKİ-Akışık-1030522046-0,033-9903-2472-4-E
AHENK-Alyanak-1030520381-0,032-9906-2473-4-K
ELİF-Kocabıyık-1030521444-0,032-9907-2474-4-K
HABİBE-Özbey-1030520066-0,031-9910-2475-4-K
MELEK-Tekand-1030522469-0,031-9911-2476-4-K
MEHMET-Ilıcalı-1030522171-0,03-9914-2477-4-E
SEVİL-Erginsoy-1030522198-0,029-9915-2478-4-K
ABDURRAHMAN-Erbay-1030521509-0,028-9920-2479-4-E
MUSA-Hakyemez-1030520909-0,026-9929-2480-4-E
ORHAN-Aykaç-1030520587-0,024-9938-2481-4-E
ALPEREN-Akay-1030520070-0,023-9940-2482-4-E
NERGİS-Alnıaçık-1030520414-0,022-9943-2483-4-K
EYLÜL-Polat-1030521290-0,021-9945-2484-4-K
FAZIL-Koç-1030521333-0,02-9950-2485-4-E
AYFER-Keçeci-1030520937-0,019-9952-2486-4-K
HİLAL-Aydan-1030520658-0,018-9956-2487-4-K
MEMDUH-Sarıoğlu-1030521041-0,017-9958-2488-4-E
ONUR-Mayhoş-1030521605-0,016-9959-2489-4-E
FİLİZ-Berberoğlu-1030520816-0,015-9961-2490-4-K
SEFANUR-Özdoğan-1030520691-0,012-9969-2491-4-K
EYÜP-Solmaz-1030521996-0,009-9974-2492-4-E
MİNE-Sepetçi-1030522366-0,009-9975-2493-4-K
AYÇA-Akgül-1030521715-0,008-9978-2494-4-K
HALİT-Baturalp-1030520866-0,007-9979-2495-4-E
ESEN-Arıcan-1030522126-0,006-9983-2496-4-K
CİVAN-Baykam-1030520630-0,005-9985-2497-4-E
OKTAY-Adan-1030520124-0,002-9990-2498-4-E
YAHYA-Pektemek-1030520986-0,001-9994-2499-4-E
GÖKÇE-Kunter-1030520041-0-9999-2500-4-K
