GAMZE-Özbir-1030524731-4-1-1-3-K
CANAN-Çevik-1030522093-3,999-2-1-4-K
LEYLA-Kunt-1030528391-2,572-3565-924-1-K
SENEM-Pektemek-1030521487-2,569-3568-881-4-K
İREM-Özgörkey-1030527063-2,569-3571-900-2-K
ILGIN-Kunter-1030522871-2,565-3577-868-3-K
AYLİN-Pektemek-1030526867-2,564-3580-902-2-K
DİDEM-Özbey-1030523501-2,562-3583-870-3-K
İLYA-Elçiboğa-1030525446-2,562-3584-904-2-K
GAMZE-Pekkan-1030528593-2,562-3586-928-1-K
İREM-Nalbantoğlu-1030529488-2,562-3587-929-1-K
BERFİN-Alnıaçık-1030520704-2,561-3588-884-4-K
GÜL-Oraloğlu-1030526059-2,561-3589-906-2-K
YEŞİM-Kıraç -1030525605-2,559-3591-907-2-K
CANAN-Korol-1030527833-2,559-3592-930-1-K
GÜNAY-Barbarosoğlu-1030525228-2,558-3595-908-2-K
SULTAN-Tuğlu-1030529112-2,558-3596-933-1-K
VENHAR-Tazegül-1030524432-2,556-3597-872-3-K
İREM-Erçetin-1030528795-2,556-3599-934-1-K
DİDEM-Akgül-1030521369-2,555-3600-885-4-K
ŞEYMANUR-Dizdar -1030523118-2,555-3601-873-3-K
ŞERİFE-Adan-1030524728-2,555-3602-874-3-K
AYSU-Dağdaş-1030525863-2,553-3608-911-2-K
BERFİN-Ekşioğlu-1030528221-2,553-3609-938-1-K
DİLRUBA-Balaban-1030528346-2,553-3610-939-1-K
NECLA-Topaloğlu-1030524427-2,552-3611-875-3-K
CEYLİN-Çamdalı-1030526752-2,55-3615-913-2-K
SELİN-Özbey-1030524496-2,548-3616-877-3-K
AYŞE-Hakyemez-1030526309-2,548-3617-914-2-K
DİLEK-Kunter-1030528981-2,547-3621-943-1-K
ÖZGÜL-Koç-1030527523-2,545-3626-945-1-K
CEYLİN-Aşıkoğlu-1030523651-2,544-3629-881-3-K
ECEM-Paksüt-1030522026-2,543-3630-890-4-K
HATİCE-Durmaz-1030523113-2,543-3631-882-3-K
BUSE-Kocabıyık-1030526695-2,542-3633-915-2-K
LEYLA-Yılmazer-1030529344-2,542-3634-947-1-K
AHSEN-Gönültaş-1030523398-2,541-3635-883-3-K
ŞEYDA-Sadıklar-1030527372-2,541-3636-916-2-K
FAZİLET-Körmükçü-1030529384-2,541-3637-948-1-K
NEHİR-Akgül-1030524053-2,54-3638-884-3-K
HÜMEYRA-Gümüşpala-1030525518-2,539-3641-917-2-K
MİHRİBAN-Akay-1030526763-2,538-3642-918-2-K
İREM-Gümüşpala-1030522785-2,536-3643-885-3-K
BUSE-Hamzaoğlu-1030523267-2,533-3649-888-3-K
GÜLBEN-Sinanoğlu-1030526654-2,533-3650-921-2-K
BİLGE-Doğan -1030527653-2,533-3651-949-1-K
RABİA-Duygulu-1030527925-2,532-3653-951-1-K
GÜLDESTE-Kıraç -1030529613-2,532-3654-952-1-K
CEYDA-Limoncuoğlu-1030523961-2,531-3655-889-3-K
İLAYDA-Çetin-1030524377-2,53-3657-890-3-K
ECE-Türkyılmaz-1030525874-2,53-3658-922-2-K
GÖNÜL-Atakol-1030520915-2,529-3660-895-4-K
SÜHEYLA-Ayverdi-1030524858-2,529-3661-891-3-K
NELİS-Kaya -1030522390-2,525-3667-897-4-K
DESTAN-Özbey-1030522286-2,523-3668-898-4-K
MELİSA-Çetin-1030527500-2,523-3669-955-1-K
DİDEM-Hamzaoğlu-1030529235-2,523-3671-957-1-K
İLKNUR-Kurutluoğlu-1030521853-2,521-3674-900-4-K
AYSU-Kahveci-1030522729-2,52-3675-894-3-K
DİLEK-Adal-1030523394-2,519-3677-895-3-K
YASEMİN-Polat-1030527119-2,519-3678-925-2-K
FULYA-Sinanoğlu-1030524978-2,515-3685-896-3-K
FERİHA-Ilıcalı-1030529139-2,515-3686-959-1-K
GÖNÜL-Karaer-1030529731-2,515-3687-960-1-K
RUKİYE-Keçeci-1030524201-2,513-3690-897-3-K
HANDE-Kaya -1030529143-2,513-3691-963-1-K
ILGIN-Hakyemez-1030525368-2,507-3698-932-2-K
DİLRUBA-Demirbaş-1030523019-2,504-3704-901-3-K
GÜLDİDE-Türkdoğan-1030528538-2,504-3706-965-1-K
NAZİFE-Elmastaşoğlu-1030520132-2,503-3707-907-4-K
HATİCE-Demirbaş-1030528207-2,503-3708-966-1-K
FERİHA-Öztonga-1030521406-2,501-3713-908-4-K
FATMA-Erçetin-1030521396-2,499-3717-911-4-K
HAYAT-Yetkiner-1030526973-2,498-3720-936-2-K
AYŞEGÜL-Akal-1030528379-2,498-3721-968-1-K
ÖZGÜL-Tüzün-1030528588-2,498-3722-969-1-K
EMİNE-Ekşioğlu-1030521198-2,497-3723-914-4-K
NAZİK-Özberk-1030521970-2,497-3724-915-4-K
RÜMEYSA-Özdenak-1030522434-2,497-3725-916-4-K
MERAL-Akışık-1030526575-2,497-3727-937-2-K
MERAL-Alnıaçık-1030521987-2,496-3729-917-4-K
MELİSA-Çetin-1030522802-2,496-3730-906-3-K
GÜLÇİN-Çamdalı-1030522499-2,494-3734-918-4-K
DİLAY-Sinanoğlu-1030521675-2,492-3738-919-4-K
FADİME-Bolatlı-1030527437-2,492-3740-942-2-K
MAHMURE-Hakyemez-1030525688-2,49-3743-943-2-K
DESTAN-Türkdoğan-1030527263-2,489-3748-944-2-K
SEÇİL-Balcı-1030527575-2,489-3749-975-1-K
PELİN-Özdenak-1030527954-2,489-3750-976-1-K
DİLRUBA-Kavaklıoğlu-1030523021-2,488-3751-910-3-K
ŞERİFE-Tuğlu-1030521323-2,486-3755-924-4-K
SUZAN-Öymen-1030521569-2,485-3756-925-4-K
EMİNE-Baturalp-1030529926-2,485-3758-977-1-K
CEREN-Küçükler-1030523144-2,484-3760-911-3-K
YELİZ-Tütüncü-1030523865-2,484-3761-912-3-K
YÜSRA-Arslanoğlu-1030525295-2,484-3762-947-2-K
AYFER-Erbulak-1030524792-2,483-3764-913-3-K
TUĞBA-Sezek-1030529164-2,483-3765-978-1-K
DİLARA-Kuday-1030529181-2,483-3766-979-1-K
YÜSRA-Özberk-1030529405-2,483-3767-980-1-K
SEDA-Poçan-1030521331-2,482-3768-928-4-K
ÇİLENAY-Ilıcalı-1030520733-2,48-3770-929-4-K
DESTAN-Nalbantoğlu-1030526521-2,48-3771-949-2-K
BERFİN-Pekkan-1030528191-2,48-3773-981-1-K
ÇİLAY-Özberk-1030521869-2,478-3776-932-4-K
GÖNÜL-Kutlay-1030524008-2,478-3778-915-3-K
ILGIN-Tuğluk-1030524398-2,478-3779-916-3-K
ŞEYMANUR-Pektemek-1030526861-2,477-3782-951-2-K
MERAL-Baturalp-1030527133-2,476-3783-952-2-K
MELİKE-Mayhoş-1030522160-2,475-3786-934-4-K
HAYAT-Erçetin-1030523751-2,475-3787-917-3-K
NURAN-Kaplangı-1030526718-2,475-3788-953-2-K
DİDEM-Örge-1030525209-2,474-3790-954-2-K
DUYGU-Kılıççı-1030526004-2,474-3791-955-2-K
SENEM-Ayaydın-1030521222-2,472-3793-936-4-K
LEYLA-Pekkan-1030521007-2,47-3795-938-4-K
SUZAN-Nalbantoğlu-1030523480-2,47-3796-918-3-K
BERFİN-Küçükler-1030527423-2,47-3797-957-2-K
ASLIHAN-Adal-1030520967-2,469-3799-940-4-K
İLAYDA-Tekelioğlu-1030522104-2,468-3802-941-4-K
ALİSA-Erberk-1030524520-2,467-3803-921-3-K
CEYLAN-Velioğlu-1030520913-2,466-3804-942-4-K
CEYLAN-Akan-1030522164-2,466-3805-943-4-K
CANSEL-Özdoğan-1030522829-2,465-3808-922-3-K
ŞERİFE-Alnıaçık-1030525036-2,465-3809-959-2-K
SİBEL-Günday-1030529091-2,465-3814-987-1-K
ESRA-Arslanoğlu-1030524311-2,464-3815-923-3-K
DİLEK-Ertepınar-1030528560-2,463-3821-989-1-K
LATİFE-Tüzün-1030528942-2,463-3822-990-1-K
FADİME-Çörekçi-1030523822-2,462-3824-925-3-K
FERİHA-Kasapoğlu-1030520683-2,461-3828-945-4-K
NAZİK-Akman-1030528080-2,461-3830-992-1-K
AŞİYAN-Karaböcek-1030523648-2,459-3831-927-3-K
CANAN-Kunter-1030522952-2,458-3832-928-3-K
MİNE-Atakol-1030527758-2,458-3833-993-1-K
RABİA-Bakırcıoğlu-1030528737-2,458-3834-994-1-K
EYŞAN-Babacan-1030522014-2,457-3835-947-4-K
NURAN-Uluhan-1030523125-2,457-3836-929-3-K
FATMA-Kocabıyık-1030520735-2,456-3840-948-4-K
EBRU-Ozansoy-1030521890-2,456-3841-949-4-K
AYŞEGÜL-Solmaz-1030522812-2,456-3842-931-3-K
GAMZE-Ozansoy-1030527162-2,456-3843-967-2-K
MAHMURE-Dalkıran-1030524674-2,455-3844-932-3-K
ECENUR-Limoncuoğlu-1030526051-2,455-3845-968-2-K
SELİN-Ilıcalı-1030522488-2,453-3846-950-4-K
BUSE-Ertürk-1030522722-2,453-3847-933-3-K
FERDA-Sözeri-1030529921-2,453-3851-998-1-K
YASEMİN-Tokatlıoğlu-1030522779-2,452-3852-936-3-K
FİLİZ-Alnıaçık-1030522908-2,451-3856-938-3-K
RABİA-Keçeci-1030522176-2,45-3860-951-4-K
NECLA-Ertürk-1030521568-2,449-3863-954-4-K
ESRA-Kahveci-1030525582-2,448-3867-973-2-K
HALE-Erberk-1030526072-2,448-3868-974-2-K
NAZ-Polat-1030529418-2,447-3872-1001-1-K
DERYA-Topçuoğlu-1030522322-2,446-3873-957-4-K
HABİBE-Baturalp-1030524603-2,446-3874-941-3-K
NESLİHAN-Akaydın-1030527577-2,446-3876-1002-1-K
EMİNE-Aykaç-1030522517-2,445-3877-942-3-K
NAZ-Türkyılmaz-1030523755-2,444-3879-943-3-K
DİLBERAYELA-Tunaboylu-1030524001-2,444-3880-944-3-K
NAZ-Kasapoğlu-1030525990-2,443-3883-978-2-K
HAYAT-Düşenkalkar-1030528382-2,443-3884-1004-1-K
CANSU-Kurutluoğlu-1030528867-2,443-3885-1005-1-K
FİLİZ-Topçuoğlu-1030529855-2,443-3886-1006-1-K
SEVGİ-Önür-1030523862-2,442-3887-945-3-K
ÇİCEK-Çetiner-1030527411-2,442-3888-979-2-K
NUR-Karaduman-1030525772-2,441-3889-980-2-K
DİLEK-Yıldırım -1030526275-2,441-3890-981-2-K
MELEK-Akay-1030528288-2,44-3892-1008-1-K
EBRU-Sadıklar-1030521318-2,439-3893-959-4-K
ŞEYDA-Barbarosoğlu-1030524915-2,439-3894-946-3-K
FİDAN-Sadıklar-1030525129-2,439-3895-982-2-K
ÇİCEK-Kahveci-1030522220-2,438-3898-961-4-K
SİNEM-Sezek-1030524145-2,435-3904-947-3-K
GÖKÇEN-Kaya -1030529753-2,435-3907-1014-1-K
AYLİN-Topaloğlu-1030520044-2,434-3908-963-4-K
GONCA-Süleymanoğlu-1030529085-2,434-3911-1015-1-K
DUYGU-Balcı-1030520110-2,433-3912-965-4-K
İLYA-Akyürek-1030523670-2,433-3914-950-3-K
GÖNÜL-Bademci-1030525462-2,432-3917-984-2-K
NECLA-Ertepınar-1030526240-2,432-3918-985-2-K
İLAYDA-Yetkiner-1030528932-2,432-3919-1018-1-K
NURAN-Ertepınar-1030520200-2,431-3920-967-4-K
İLAYDA-Pektemek-1030525261-2,43-3923-987-2-K
ESEN-Alpuğan-1030525270-2,429-3926-988-2-K
ECEM-Türkyılmaz-1030528011-2,429-3927-1019-1-K
SÜMEYRA-Gönültaş-1030529321-2,429-3928-1020-1-K
ECENUR-Tunçeri-1030525980-2,428-3929-989-2-K
MİHRİBAN-Küçükler-1030522347-2,427-3934-973-4-K
GÜLBEN-Denkel-1030522518-2,425-3936-951-3-K
ŞEYDA-Okur-1030526931-2,425-3938-990-2-K
MELİSA-Nalbantoğlu-1030528322-2,425-3939-1024-1-K
FERİHA-Orbay-1030522632-2,424-3940-953-3-K
CEREN-Sarıoğlu-1030527245-2,424-3941-991-2-K
MELEK-Beşok-1030520892-2,421-3945-974-4-K
HATİCE-Alyanak-1030522990-2,421-3947-957-3-K
RABİA-Karaer-1030527939-2,421-3948-1026-1-K
RABİA-Akman-1030520796-2,42-3949-975-4-K
MİRAY-Berberoğlu-1030521048-2,419-3951-976-4-K
İDİL-Aşıkoğlu-1030523420-2,419-3953-959-3-K
DEMET-Kılıççı-1030528927-2,419-3954-1027-1-K
CEREN-Özgörkey-1030525495-2,418-3955-993-2-K
EYŞAN-Hakyemez-1030529712-2,418-3957-1029-1-K
CEYDA-Küçükler-1030521421-2,417-3958-977-4-K
ŞEYMA-Paksüt-1030526064-2,416-3961-994-2-K
SULTAN-Evliyaoğlu-1030525596-2,415-3962-995-2-K
NESLİHAN-Pektemek-1030524776-2,414-3965-960-3-K
MEHTAP-Yalçın-1030528321-2,414-3966-1030-1-K
GÜLÇİN-Paksüt-1030526670-2,411-3970-997-2-K
PERİHAN-Velioğlu-1030527657-2,41-3971-1031-1-K
AYFER-Kulaksızoğlu-1030521407-2,408-3972-983-4-K
FATMA-Akışık-1030529428-2,407-3975-1032-1-K
SİNEM-Limoncuoğlu-1030528164-2,406-3977-1033-1-K
SÜHEYLA-Kunt-1030524442-2,405-3978-963-3-K
AYLİN-Solmaz-1030528985-2,405-3980-1034-1-K
İPEK-Karabulut-1030520489-2,404-3982-984-4-K
CEYDA-Topaloğlu-1030521785-2,403-3983-985-4-K
DENİZ-Aşıkoğlu-1030525278-2,402-3985-1001-2-K
GÜL-Topaloğlu-1030525329-2,402-3986-1002-2-K
AŞİYAN-Kumcuoğlu-1030529564-2,4-3988-1036-1-K
AYŞE-Erbay-1030523226-2,398-3994-965-3-K
SÜMEYYE-Tüzün-1030527950-2,398-3995-1040-1-K
NURAN-Tokatlıoğlu-1030529089-2,397-3996-1041-1-K
BEGÜM-Ekşioğlu-1030521202-2,394-4003-989-4-K
DUYGU-Kaya -1030523975-2,394-4004-969-3-K
EBRU-Kunt-1030525083-2,394-4006-1005-2-K
EMİNE-Uluhan-1030520965-2,393-4008-990-4-K
GÜLNİHAL-Hakyemez-1030523066-2,393-4009-971-3-K
AHENK-Gönültaş-1030525767-2,393-4010-1007-2-K
PINAR-Bakırcıoğlu-1030525750-2,392-4013-1008-2-K
ESEN-Sezek-1030522474-2,391-4016-991-4-K
MAHMURE-Tanrıkulu-1030523931-2,391-4017-973-3-K
AHU-Aybar-1030529514-2,391-4019-1045-1-K
KÜBRA-Önür-1030522196-2,389-4021-992-4-K
İLAYDA-Tokatlıoğlu-1030527259-2,389-4023-1012-2-K
FATMA-Dağdaş-1030528977-2,389-4024-1046-1-K
YEŞİM-Özgörkey-1030520437-2,388-4025-993-4-K
EMİNE-Korol-1030522246-2,388-4027-995-4-K
NUR-Süleymanoğlu-1030525254-2,388-4028-1013-2-K
MÜGE-Karaduman-1030521904-2,387-4032-997-4-K
İLYA-Aybar-1030529568-2,384-4038-1048-1-K
CANAN-Akyüz-1030521663-2,383-4039-999-4-K
SÜHEYLA-Nalbantoğlu-1030524941-2,38-4045-979-3-K
ASLI-Ekşioğlu-1030525574-2,38-4046-1017-2-K
FERİHA-Özdoğan-1030520075-2,378-4049-1004-4-K
İPEK-Özbey-1030522460-2,378-4051-1006-4-K
BEGÜM-Arslanoğlu-1030526992-2,378-4052-1019-2-K
ELİF-Öztuna-1030526085-2,377-4054-1020-2-K
HALE-Nebioğlu-1030524673-2,376-4056-981-3-K
AŞİYAN-Aşıkoğlu-1030524560-2,375-4057-982-3-K
CANAN-Uluhan-1030524862-2,375-4058-983-3-K
DERYA-Kunter-1030521413-2,374-4059-1007-4-K
GÜLDESTE-Elmastaşoğlu-1030524378-2,373-4061-985-3-K
FEYZA-Arslanoğlu-1030526291-2,373-4062-1021-2-K
EBRU-Polat-1030521135-2,372-4063-1008-4-K
CANSU-Babacan-1030521778-2,371-4066-1010-4-K
DİLEK-Uca-1030525402-2,371-4068-1023-2-K
ÇİCEK-Gönültaş-1030526833-2,371-4070-1025-2-K
ALMİLA-Düşenkalkar-1030529845-2,368-4076-1051-1-K
DİLRUBA-Baykam-1030526205-2,367-4078-1027-2-K
HÜMEYRA-Tunaboylu-1030527224-2,366-4081-1029-2-K
SÜHEYLA-Çetin-1030528617-2,365-4083-1052-1-K
MELODİ-Tokatlıoğlu-1030521857-2,361-4092-1015-4-K
PERİHAN-Tokatlıoğlu-1030524153-2,361-4093-994-3-K
NEHİR-Tuğlu-1030523989-2,358-4097-997-3-K
FAZİLET-Doğan -1030523756-2,357-4099-998-3-K
YASEMİN-Akgül-1030526027-2,356-4102-1032-2-K
DİCLE-Akgül-1030528637-2,356-4103-1056-1-K
MİNE-Kurutluoğlu-1030521859-2,355-4104-1017-4-K
GÖZDE-Hakyemez-1030522177-2,355-4105-1018-4-K
AYFER-Dalkıran-1030525124-2,355-4107-1033-2-K
MÜGE-Türkyılmaz-1030525922-2,354-4108-1034-2-K
FEYZA-Atakol-1030529241-2,354-4109-1057-1-K
BİLGEHAN-Alyanak-1030528762-2,353-4110-1058-1-K
FERİHA-Gönültaş-1030522973-2,351-4112-1001-3-K
GÜLNAZ-Mertoğlu-1030522241-2,349-4115-1020-4-K
AYSU-Beşerler-1030528849-2,349-4116-1059-1-K
FERHAN-Mertoğlu-1030529954-2,348-4118-1060-1-K
DİLBERAYELA-Yalçın-1030520258-2,347-4119-1022-4-K
DAMLA-Yıldırım -1030524913-2,347-4121-1002-3-K
AÇELYA-Kavaklıoğlu-1030526847-2,347-4122-1037-2-K
MELODİ-Durmaz-1030526892-2,346-4127-1038-2-K
YONCA-Doğan -1030527267-2,345-4131-1041-2-K
CANSU-Sarıoğlu-1030522929-2,343-4136-1005-3-K
MELİKE-Topaloğlu-1030528806-2,341-4140-1065-1-K
BÜŞRA-Yıldırım -1030522201-2,339-4142-1027-4-K
DEFNE-Duygulu-1030520765-2,336-4148-1029-4-K
SEMİHA-Pekkan-1030525486-2,336-4149-1046-2-K
ŞERİFE-Demirbaş-1030529080-2,336-4150-1069-1-K
AYLİN-Kunt-1030524683-2,335-4151-1007-3-K
DİLARA-Egeli-1030523849-2,334-4152-1008-3-K
EYLÜL-Yılmazer-1030525198-2,334-4153-1047-2-K
AYLİN-Sepetçi-1030523867-2,332-4154-1009-3-K
ECEM-Tokgöz-1030525838-2,332-4155-1048-2-K
GÜLBEN-Eronat-1030527075-2,332-4156-1049-2-K
ILGIN-Kurutluoğlu-1030525160-2,331-4161-1051-2-K
GONCA-Dalkıran-1030526401-2,331-4162-1052-2-K
İLAYDA-Topaloğlu-1030528368-2,331-4163-1070-1-K
TUĞBA-Doğan -1030520604-2,33-4164-1031-4-K
SEMİHA-Dağdaş-1030521245-2,328-4169-1032-4-K
GONCA-Karadaş-1030522682-2,328-4170-1013-3-K
FERİHA-Kahveci-1030527565-2,328-4171-1072-1-K
AYFER-Gönültaş-1030526860-2,327-4173-1055-2-K
AHSEN-Korol-1030520316-2,326-4174-1033-4-K
FERDA-Ilıcalı-1030520411-2,326-4175-1034-4-K
ASLIHAN-Bolatlı-1030525790-2,326-4177-1056-2-K
YASEMİN-Öztonga-1030523911-2,325-4178-1016-3-K
CANSU-Limoncuoğlu-1030525944-2,325-4179-1057-2-K
MEHTAP-Kulaksızoğlu-1030522018-2,324-4182-1035-4-K
NAZİK-Ayaydın-1030528938-2,324-4184-1074-1-K
MİNE-Menemencioğlu-1030521898-2,321-4189-1038-4-K
GÜLNAZ-Akgül-1030526462-2,321-4191-1060-2-K
FERDA-Sezek-1030528761-2,321-4193-1077-1-K
AHU-Bakırcıoğlu-1030521382-2,32-4195-1040-4-K
DAMLA-Kulaksızoğlu-1030521621-2,32-4196-1041-4-K
BERRE-Körmükçü-1030528297-2,32-4198-1078-1-K
CANSEL-Arslanoğlu-1030523562-2,319-4199-1019-3-K
LATİFE-Durak -1030529098-2,317-4203-1079-1-K
NİHAL-Abadan-1030520347-2,315-4205-1042-4-K
CANSU-Akgül-1030525492-2,315-4207-1063-2-K
SEVİL-Eronat-1030526941-2,314-4210-1064-2-K
NAZİFE-Korol-1030528798-2,314-4211-1083-1-K
GİZEM-Erdoğan-1030522882-2,313-4212-1023-3-K
BERRE-Babacan-1030520387-2,312-4215-1043-4-K
ECEM-Kıraç -1030522991-2,312-4216-1024-3-K
SULTAN-Bolatlı-1030526696-2,312-4217-1065-2-K
GÜLDİDE-Limoncuoğlu-1030527310-2,312-4218-1066-2-K
GÜL-Numanoğlu-1030522999-2,311-4220-1025-3-K
MİHRİBAN-Dağdaş-1030522532-2,31-4221-1026-3-K
ILGIN-Dağlaroğlu-1030529812-2,309-4222-1086-1-K
AYŞE-Öztonga-1030526223-2,307-4228-1069-2-K
AYLİN-Mayhoş-1030527693-2,307-4229-1089-1-K
ADİLE-Çatalbaş-1030526650-2,306-4231-1070-2-K
HANDAN-Okur-1030527547-2,306-4232-1090-1-K
FATMA-Sepetçi-1030522915-2,305-4233-1028-3-K
ESEN-Arslanoğlu-1030523071-2,305-4234-1029-3-K
ALİSA-Tuğluk-1030524067-2,305-4235-1030-3-K
İREM-Ilıcalı-1030520216-2,304-4236-1046-4-K
AYÇA-Eronat-1030524741-2,304-4237-1031-3-K
AHU-Eronat-1030526990-2,304-4238-1071-2-K
AYŞENUR-Yılmazer-1030529813-2,303-4239-1091-1-K
YILDIZ-Akgül-1030527538-2,302-4242-1092-1-K
SİBEL-Oraloğlu-1030524329-2,301-4243-1032-3-K
CANSU-Kavaklıoğlu-1030527207-2,3-4245-1073-2-K
ESEN-Sarıoğlu-1030520167-2,299-4246-1048-4-K
DESTAN-Arıcan-1030521633-2,298-4249-1049-4-K
EYŞAN-Ertürk-1030523837-2,298-4250-1034-3-K
FERDA-Süleymanoğlu-1030524415-2,297-4254-1037-3-K
İREM-Menemencioğlu-1030524943-2,297-4255-1038-3-K
ŞEYMA-Bolatlı-1030527002-2,296-4257-1077-2-K
RÜMEYSA-Doğan -1030527874-2,295-4259-1094-1-K
PELİN-Oraloğlu-1030524100-2,294-4261-1039-3-K
NAZ-Çamdalı-1030525206-2,294-4262-1079-2-K
NELİS-Nalbantoğlu-1030528838-2,294-4263-1095-1-K
GÜLÇİN-Kulaksızoğlu-1030522881-2,292-4265-1040-3-K
AYŞE-Sarıoğlu-1030524628-2,29-4267-1041-3-K
KADRİYE-Tokatlıoğlu-1030523820-2,288-4270-1044-3-K
SUZAN-Hakyemez-1030523917-2,288-4271-1045-3-K
NAZİFE-Önür-1030528924-2,287-4272-1097-1-K
MELİKE-Yeşilkaya-1030523541-2,286-4274-1046-3-K
CANSU-Özberk-1030524562-2,286-4275-1047-3-K
ŞEVVAL-Solmaz-1030528528-2,285-4277-1099-1-K
MELEK-Durak -1030527374-2,283-4282-1082-2-K
AŞİYAN-Velioğlu-1030529893-2,283-4283-1101-1-K
ILGIN-Akyürek-1030521799-2,282-4284-1052-4-K
CEREN-Körmükçü-1030522418-2,282-4285-1053-4-K
GAYE-Tüzün-1030520433-2,281-4286-1054-4-K
CANSU-Ekşioğlu-1030521488-2,28-4288-1056-4-K
YASEMİN-Akgül-1030525627-2,28-4289-1083-2-K
LATİFE-Aclan-1030523111-2,276-4292-1050-3-K
AYFER-Sezek-1030525347-2,276-4293-1084-2-K
ÇİLAY-Mayhoş-1030525872-2,276-4294-1085-2-K
SENEM-Hakyemez-1030529799-2,276-4295-1104-1-K
DİLAY-Erkekli-1030522311-2,274-4297-1057-4-K
NİHAL-Kunt-1030527059-2,272-4299-1088-2-K
NEŞE-Tanrıkulu-1030520321-2,271-4301-1058-4-K
RABİA-Nalbantoğlu-1030523605-2,271-4302-1051-3-K
DİLEK-Polat-1030525437-2,271-4303-1089-2-K
FEYZA-Abacı-1030522079-2,27-4304-1059-4-K
GÜLNAZ-Alyanak-1030525963-2,27-4306-1091-2-K
ESEN-Orbay-1030527279-2,27-4307-1092-2-K
AYSU-Alnıaçık-1030523058-2,268-4310-1052-3-K
KÜBRA-Yalçın-1030524479-2,267-4312-1053-3-K
CEYLAN-Akgül-1030523823-2,266-4314-1054-3-K
SEDA-Sinanoğlu-1030527462-2,266-4315-1093-2-K
GÜLBEN-Solmaz-1030525060-2,265-4317-1094-2-K
PINAR-Özdenak-1030521526-2,264-4318-1063-4-K
NERGİS-Beşerler-1030520557-2,263-4324-1065-4-K
RUKİYE-Atakol-1030521347-2,263-4325-1066-4-K
SEVİL-Sezek-1030529052-2,263-4327-1110-1-K
SEÇİL-Günday-1030525281-2,262-4330-1098-2-K
MEHTAP-Erdoğan-1030525181-2,261-4332-1100-2-K
HANDAN-Orbay-1030525622-2,261-4333-1101-2-K
CEREN-Akışık-1030526273-2,261-4334-1102-2-K
YELİZ-Tüzün-1030522430-2,259-4337-1069-4-K
İDİL-Karaer-1030524751-2,257-4339-1057-3-K
İLYA-Barbarosoğlu-1030526649-2,257-4340-1103-2-K
ŞERİFE-Özgörkey-1030525982-2,256-4344-1106-2-K
CANAN-Dalkıran-1030522670-2,255-4345-1058-3-K
AHENK-Karadaş-1030525788-2,255-4346-1107-2-K
MELODİ-Barbarosoğlu-1030527352-2,255-4347-1108-2-K
GÜLNAZ-Ilıcalı-1030523319-2,254-4348-1059-3-K
MÜGE-Düşenkalkar-1030527256-2,253-4351-1109-2-K
HANDE-Küçükler-1030521632-2,251-4352-1072-4-K
DUYGU-Sezek-1030522276-2,251-4353-1073-4-K
NAZLI-Karadaş-1030524373-2,249-4357-1060-3-K
TUĞÇE-Ekşioğlu-1030522809-2,248-4358-1061-3-K
SEVGİ-Topçuoğlu-1030520687-2,245-4362-1076-4-K
MELEK-Nalbantoğlu-1030524517-2,244-4364-1063-3-K
ÖZGÜL-Atan-1030524610-2,243-4366-1065-3-K
ŞEVVAL-Alyanak-1030520453-2,242-4367-1077-4-K
TUĞBA-Eliçin-1030526912-2,24-4372-1113-2-K
HAYAT-Kutlay-1030529058-2,24-4373-1116-1-K
ÇİLAY-Tekand-1030525191-2,237-4376-1114-2-K
AÇELYA-Kutlay-1030521216-2,236-4377-1079-4-K
PERİHAN-Kunt-1030526308-2,236-4378-1115-2-K
İREM-Tekand-1030525818-2,234-4381-1117-2-K
KÜBRA-Akyürek-1030527381-2,234-4382-1118-2-K
SENEM-Pekkan-1030529194-2,234-4383-1118-1-K
YEŞİM-Sadıklar-1030521042-2,233-4384-1081-4-K
AŞİYAN-Kuzucu-1030529600-2,233-4387-1119-1-K
SUZAN-Aykaç-1030524686-2,232-4388-1069-3-K
SEMİHA-Çamdalı-1030527722-2,232-4389-1120-1-K
ELÇİN-Balaban-1030528877-2,23-4394-1122-1-K
SEVDE-Elmastaşoğlu-1030528825-2,228-4396-1124-1-K
DEFNE-Topaloğlu-1030529619-2,228-4397-1125-1-K
CANSEL-Sarıoğlu-1030521773-2,227-4398-1083-4-K
FEYZA-Aclan-1030525478-2,227-4400-1121-2-K
MİRAY-Yorulmaz-1030526601-2,227-4401-1122-2-K
HANDE-Akay-1030527998-2,226-4405-1127-1-K
ELÇİN-Avan-1030520875-2,225-4406-1084-4-K
GÜNAY-Gönültaş-1030522295-2,224-4408-1085-4-K
ÇİLENAY-Özkara-1030526457-2,224-4409-1124-2-K
ÖZGÜL-Özdoğan-1030527863-2,224-4410-1128-1-K
ECEM-Taşçı-1030526133-2,223-4412-1125-2-K
FATMA-Kahveci-1030525537-2,222-4415-1127-2-K
SİNEM-Akay-1030526777-2,222-4416-1128-2-K
GONCA-Koç-1030525946-2,221-4419-1129-2-K
FİRDEVS-Demirbaş-1030522647-2,22-4420-1076-3-K
LEYLA-Koçoğlu-1030528319-2,22-4422-1131-1-K
AHSEN-Karaböcek-1030526465-2,219-4424-1130-2-K
PELİN-Çetiner-1030529594-2,219-4425-1132-1-K
AÇELYA-Ilıcalı-1030521442-2,217-4426-1087-4-K
