GÖKHAN-Hamzaoğlu-1030520000-2,004-4954-1220-4-E
HAKKI-Ertürk-1030523030-3,42-1438-368-3-E
ERTUĞRUL-Babacan-1030523031-3,953-114-32-3-E
FERHAN-Tanrıkulu-1030523032-1,105-7154-1770-3-K
GAYE-Akgül-1030523033-3,946-135-38-3-K
NELİS-Öymen-1030523034-2,154-4578-1120-3-K
HAKKI-Tunaboylu-1030523035-1,987-4997-1228-3-E
HALİL-Yazıcı-1030523036-2,453-3848-934-3-E
NEHİR-Orbay-1030523037-0,044-9878-2472-3-K
EDA-Koçoğlu-1030523038-2,083-4772-1172-3-K
ADİLE-Erkekli-1030523039-0,08-9788-2450-3-K
DEFNE-Öztonga-1030523040-0,094-9752-2440-3-K
BEKİR-Kılıççı-1030523041-1,132-7094-1753-3-E
DAMLA-Ayaydın-1030523042-1,874-5280-1296-3-K
EMRULLAH-Kıraç -1030523043-2,64-3403-830-3-E
AYŞE-Aykaç-1030523044-3,655-854-228-3-K
AFŞIN-Avan-1030523045-0,094-9753-2441-3-E
DEFNE-Velioğlu-1030523046-3,711-717-194-3-K
DURAN-Kumcuoğlu-1030523047-0,176-9533-2384-3-E
KÜRŞAD-Doğan -1030523048-1,5-6171-1539-3-E
EBRU-Bolatlı-1030523049-1,784-5492-1363-3-K
YASEMİN-Elçiboğa-1030523050-0,215-9409-2346-3-K
AYSU-Başoğlu-1030523051-1,854-5331-1315-3-K
BARAN-Çetin-1030523052-3,756-605-164-3-E
DİLAY-Sinanoğlu-1030523053-0,585-8438-2081-3-K
YUNUS-Yorulmaz-1030523054-2,934-2635-643-3-E
HİKMET-Sarıoğlu-1030523055-0,378-8969-2220-3-E
ECE-Tokgöz-1030523056-3,611-984-262-3-K
MİHRİBAN-Adal-1030523057-1,637-5838-1452-3-K
AYSU-Alnıaçık-1030523058-2,268-4310-1052-3-K
NURAN-Aşıkoğlu-1030523059-1,452-6308-1573-3-K
EREN-Özbey-1030523060-2,784-3035-743-3-E
ESMA-Ekici-1030523061-0,309-9158-2276-3-K
CANSEL-Velioğlu-1030523062-1,378-6497-1613-3-K
BİLGEHAN-Ağaoğlu-1030523063-3,099-2225-553-3-K
DEMET-Poçan-1030523064-2,058-4835-1191-3-K
MÜCAHİD-Elmastaşoğlu-1030523065-1,913-5177-1264-3-E
GÜLNİHAL-Hakyemez-1030523066-2,393-4009-971-3-K
BEGÜM-Gümüşpala-1030523067-0,655-8251-2038-3-K
EMİNE-Hamzaoğlu-1030523068-0,851-7772-1923-3-K
MUHAMMED-Barbarosoğlu-1030523069-2,346-4126-1003-3-E
SEZER-Ekici-1030523070-3,783-545-150-3-E
ESEN-Arslanoğlu-1030523071-2,305-4234-1029-3-K
EMRE-Tunaboylu-1030523072-0,754-8026-1987-3-E
GÜLÇİN-Akay-1030523073-1,386-6476-1609-3-K
NURULLAH-Ağaoğlu-1030523074-1,35-6572-1630-3-E
DOĞAN-Nalbantoğlu-1030523075-0,876-7719-1910-3-E
HAKAN-Pekkan-1030523076-3,142-2116-528-3-E
TUĞÇE-Erginsoy-1030523077-1,909-5190-1268-3-K
CANTEKİN-Kaplangı-1030523078-0,206-9451-2359-3-E
GÜRBÜZ-Ertürk-1030523079-3,559-1095-288-3-E
DİLEK-Baykam-1030523080-1,831-5384-1330-3-K
ÖZGÜR-Ertepınar-1030523081-0,415-8878-2198-3-E
NERGİS-Kaya -1030523082-1,185-6973-1719-3-K
ESAT-Demirel-1030523083-1,743-5587-1385-3-E
MELEK-Başoğlu-1030523084-0,464-8755-2167-3-K
CANER-Durak -1030523085-0,133-9634-2411-3-E
SERGEN-Ilıcalı-1030523086-0,027-9925-2486-3-E
İZZET-Yalçın-1030523087-0,672-8212-2026-3-E
FEYZA-Paksüt-1030523088-2,598-3507-849-3-K
DENİZ-Durak -1030523089-0,945-7541-1868-3-E
ÇAĞRI-Özdoğan-1030523090-1,412-6410-1594-3-E
CANSU-Doğan -1030523091-2,004-4956-1219-3-K
HÜSEYİN-Arıcan-1030523092-1,084-7202-1784-3-E
HALİL-Atan-1030523093-0,368-8999-2231-3-E
PINAR-Yorulmaz-1030523094-0,04-9886-2475-3-K
EMİR-Özberk-1030523095-2,387-4034-976-3-E
FAHRİ-Özbey-1030523096-3,735-660-179-3-E
HÜSAMEDDİN-Yılmazer-1030523097-1,201-6943-1710-3-E
TAYFUN-Pekkan-1030523098-3,9-249-71-3-E
SENEM-Numanoğlu-1030523099-3,718-695-190-3-K
MUSTAFA-Akay-1030523100-0,955-7517-1861-3-E
FAHRİ-Köybaşı-1030523101-0,33-9100-2256-3-E
SUZAN-Çağıran-1030523102-2,017-4924-1209-3-K
TAHA-Egeli-1030523103-0,587-8428-2078-3-E
AHSEN-Öztuna-1030523104-3,941-147-42-3-K
SERGEN-Kulaksızoğlu-1030523105-1,722-5650-1401-3-E
GÖZDE-Ilıcalı-1030523106-3,858-355-98-3-K
ASLI-Alnıaçık-1030523107-3,974-63-18-3-K
EMRAH-Aykaç-1030523108-0,228-9373-2337-3-E
CEREN-Pekkan-1030523109-2,683-3299-807-3-K
MÜCAHİD-Sözeri-1030523110-0,572-8466-2089-3-E
LATİFE-Aclan-1030523111-2,276-4292-1050-3-K
HAZİM-Türkdoğan-1030523112-1,636-5842-1455-3-E
HATİCE-Durmaz-1030523113-2,543-3631-882-3-K
ABDURRAHMAN-Atan-1030523114-1,202-6940-1709-3-E
İLKNUR-Erdoğan-1030523115-3,935-165-50-3-K
ÖZKAN-Akaydın-1030523116-3,235-1891-475-3-E
HAYAT-Özbey-1030523117-3,887-283-79-3-K
ŞEYMANUR-Dizdar -1030523118-2,555-3601-873-3-K
CİVAN-Sarıoğlu-1030523119-2,987-2489-612-3-E
SULTAN-Nebioğlu-1030523120-1,205-6931-1707-3-K
CÜNEYT-Türkdoğan-1030523121-1,071-7235-1795-3-E
SEVDE-Yalçın-1030523122-1,394-6460-1606-3-K
PELİN-Tokgöz-1030523123-0,932-7580-1881-3-K
TAHSİN-Ertürk-1030523124-2,491-3742-909-3-E
NURAN-Uluhan-1030523125-2,457-3836-929-3-K
SELİN-Dalkıran-1030523126-0,938-7561-1874-3-K
ÇETİN-Kunter-1030523127-1,513-6143-1535-3-E
HANDAN-Ertürk-1030523128-1,561-6019-1501-3-K
TOPRAK-Yıldırım -1030523129-0,761-8008-1983-3-E
GÜNAY-Alpuğan-1030523130-2,068-4810-1183-3-K
İBRAHİM-Hakyemez-1030523131-2,797-2992-732-3-E
DENİZ-Oraloğlu-1030523132-2,94-2616-637-3-E
DİLEK-Koçyiğit-1030523133-2,152-4588-1123-3-K
YONCA-Erbay-1030523134-2,778-3048-746-3-K
SEFA-Kulaksızoğlu-1030523135-3,74-646-174-3-E
SEMA-Erginsoy-1030523136-0,55-8528-2102-3-K
PINAR-Sözeri-1030523137-1,687-5729-1429-3-K
YELİZ-Kahveci-1030523138-3,876-312-86-3-K
YUNUS-Ekşioğlu-1030523139-3,18-2022-503-3-E
CAFE-Hamzaoğlu-1030523140-2,377-4053-980-3-E
GÜLÇİN-Arıcan-1030523141-2,147-4606-1125-3-K
AYÇA-Köybaşı-1030523142-1,927-5140-1256-3-K
ÖZGÜL-Kutlay-1030523143-1,893-5231-1275-3-K
CEREN-Küçükler-1030523144-2,484-3760-911-3-K
HİKMET-Ilıcalı-1030523145-3,524-1186-312-3-E
GONCA-Küçükler-1030523146-3,601-1006-269-3-K
MERT-Nalbantoğlu-1030523147-1,576-5982-1493-3-E
YAHYA-Denkel-1030523148-2,217-4428-1078-3-E
CEM-Çatalbaş-1030523149-3,815-457-127-3-E
NUR-Öztonga-1030523150-2,648-3383-824-3-K
MAHMURE-Elçiboğa-1030523151-1,665-5775-1439-3-K
İHSAN-Hamzaoğlu-1030523152-1,188-6965-1718-3-E
GÜRBÜZ-Akbulut-1030523153-2,463-3818-924-3-E
ŞEYDA-Tunçeri-1030523154-3,668-822-221-3-K
DİDEM-Çamdalı-1030523155-3,686-773-209-3-K
FERHAN-Kaya -1030523156-0,477-8714-2157-3-K
AYSU-Özdenak-1030523157-1,554-6035-1505-3-K
GÖKÇE-Düşenkalkar-1030523158-0,814-7867-1946-3-K
FERHAN-Başoğlu-1030523159-1,609-5904-1471-3-K
TUĞRAN-Sadıklar-1030523160-2,606-3487-845-3-E
ŞEYDA-Nebioğlu-1030523161-1,487-6217-1548-3-K
ATAKAN-Beşerler-1030523162-1,71-5667-1410-3-E
CANSU-Kaya -1030523163-0,618-8347-2056-3-K
İPEK-Önür-1030523164-1,524-6116-1527-3-K
VEHBİ-Kulaksızoğlu-1030523165-3,165-2062-516-3-E
TAHA-Demirel-1030523166-2,693-3277-803-3-E
İBRAHİM-Keçeci-1030523167-1,591-5945-1482-3-E
AHSEN-Kurutluoğlu-1030523168-3,334-1644-416-3-K
FULYA-Sinanoğlu-1030523169-3,23-1904-479-3-K
BÜLENT-Yılmazer-1030523170-1,197-6951-1712-3-E
SAMİ-Akyüz-1030523171-1,925-5146-1258-3-E
ANIL-Karabulut-1030523172-1,185-6974-1720-3-E
RECEP-Kıraç -1030523173-1,579-5973-1491-3-E
NURULLAH-Akan-1030523174-0,215-9410-2347-3-E
ALİ-Tuğluk-1030523175-3,965-80-24-3-E
MAHMURE-Nebioğlu-1030523176-0,856-7757-1919-3-K
EMRE-Özdoğan-1030523177-0,125-9661-2416-3-E
ÖZGÜR-Bakırcıoğlu-1030523178-1,715-5662-1408-3-E
NUR-Tokatlıoğlu-1030523179-2,812-2949-719-3-K
GÜLDİDE-Kavaklıoğlu-1030523180-2,154-4579-1121-3-K
ELÇİN-Adal-1030523181-0,314-9145-2271-3-K
İBRAHİM-Ekşioğlu-1030523182-3,222-1922-483-3-E
KEREM-Topaloğlu-1030523183-0,829-7826-1939-3-E
KADRİYE-Avan-1030523184-0,426-8852-2190-3-K
CEM-Ayaydın-1030523185-3,809-475-133-3-E
TAYFUN-Çamdalı-1030523186-1,478-6240-1556-3-E
FAZİLET-Kurutluoğlu-1030523187-0,209-9436-2355-3-K
AHU-Berberoğlu-1030523188-1,583-5965-1488-3-K
SAMİ-Özberk-1030523189-3,611-985-263-3-E
MEMDUH-Kahveci-1030523190-3,747-634-172-3-E
NESLİHAN-Topaloğlu-1030523191-0,681-8199-2021-3-K
ENİSE-Kasapoğlu-1030523192-2,895-2752-671-3-K
ECENUR-Elmastaşoğlu-1030523193-1,764-5534-1373-3-K
FERDANE-Tekand-1030523194-1,568-6003-1499-3-K
CEREN-Beşerler-1030523195-1,883-5258-1289-3-K
NECLA-Özkara-1030523196-3,637-904-240-3-K
HABİBE-Okumuş-1030523197-3,67-818-220-3-K
GÖZDE-Kaya -1030523198-2,16-4565-1118-3-K
ÖZGÜL-Solmaz-1030523199-3,291-1748-442-3-K
LATİFE-Ayverdi-1030523200-0,393-8930-2210-3-K
HABİBE-Türkyılmaz-1030523201-2,201-4472-1091-3-K
ASLIHAN-Ilıcalı-1030523202-3,087-2253-560-3-K
HALDUN-Körmükçü-1030523203-3,577-1050-276-3-E
ALPEREN-Önür-1030523204-1,703-5685-1416-3-E
SELİM-Ertürk-1030523205-2,967-2545-623-3-E
MİHRİBAN-Orbay-1030523206-2,915-2689-659-3-K
İLYA-Tekelioğlu-1030523207-3,402-1477-376-3-K
HİLMİ-Koç-1030523208-2,87-2817-686-3-E
HANDAN-Önür-1030523209-3,178-2028-506-3-K
NİHAL-Ekşioğlu-1030523210-1,497-6183-1541-3-K
AYFER-Aybar-1030523211-3,627-935-250-3-K
FİLİZ-Akgül-1030523212-0,182-9514-2376-3-K
ADİLE-Ekşioğlu-1030523213-0,775-7968-1974-3-K
MELODİ-Baykam-1030523214-3,935-166-51-3-K
GONCA-Kuzucu-1030523215-3,363-1576-398-3-K
İNCİ-Erdoğan-1030523216-0,231-9360-2333-3-K
KADİR-Özbey-1030523217-0,409-8896-2204-3-E
BİLGEHAN-Türkdoğan-1030523218-3,708-722-195-3-K
GONCA-Başoğlu-1030523219-0,574-8458-2084-3-K
SEZER-Çatalbaş-1030523220-3,137-2129-531-3-E
GÜNER-Topçuoğlu-1030523221-2,655-3365-819-3-K
BERAT-Aclan-1030523222-0,031-9912-2484-3-E
AÇELYA-Mertoğlu-1030523223-0,716-8100-2001-3-K
HATİCE-Pekkan-1030523224-3,956-105-30-3-K
İREM-Alnıaçık-1030523225-3,812-463-129-3-K
AYŞE-Erbay-1030523226-2,398-3994-965-3-K
EMRAH-Özkök -1030523227-3,689-764-205-3-E
İREM-Mayhoş-1030523228-3,686-774-210-3-K
SEFANUR-Barbarosoğlu-1030523229-3,639-898-238-3-K
HAYAL-Akay-1030523230-3,608-992-267-3-K
RABİA-Türkyılmaz-1030523231-1,524-6117-1528-3-K
DENİZ-Duygulu-1030523232-2,143-4619-1128-3-K
ENES-Mayhoş-1030523233-0,208-9440-2356-3-E
GÖKHAN-Ilıcalı-1030523234-2,597-3512-853-3-E
TUĞBA-Erdoğan-1030523235-2,203-4465-1088-3-K
ESMA-Mayhoş-1030523236-0,804-7884-1950-3-K
CİVAN-Yalçın-1030523237-1,113-7138-1765-3-E
BAHADIR-Özdoğan-1030523238-0,087-9771-2447-3-E
UTKU-Doğan -1030523239-3,212-1949-488-3-E
ELÇİN-Bademci-1030523240-3,512-1219-319-3-K
TOPRAK-Tuğluk-1030523241-2,118-4691-1152-3-E
İHSAN-Çetin-1030523242-1,303-6703-1657-3-E
BERAT-Ozansoy-1030523243-1,592-5940-1480-3-E
KÜRŞAD-Özkara-1030523244-2,012-4939-1214-3-E
SEVİL-Ekici-1030523245-2,779-3047-745-3-K
HALE-Duygulu-1030523246-1,788-5475-1358-3-K
DİLAY-Kunt-1030523247-2,825-2922-711-3-K
DİLARA-Yetkiner-1030523248-0,15-9594-2398-3-K
VEHBİ-Taşçı-1030523249-3,389-1512-384-3-E
DURAN-Yetkiner-1030523250-2,327-4172-1014-3-E
ÖMER-Özkara-1030523251-2,971-2536-622-3-E
LATİFE-Tuğlu-1030523252-3,443-1384-355-3-K
YEŞİM-Nalbantoğlu-1030523253-1,559-6024-1503-3-K
EMİR-Bakırcıoğlu-1030523254-3,549-1119-298-3-E
SEVDE-Atakol-1030523255-3,615-967-258-3-K
FİDAN-Tunaboylu-1030523256-0,047-9864-2465-3-K
ERTAN-Ağaoğlu-1030523257-2,774-3063-754-3-E
NUR-Alyanak-1030523258-3,734-661-180-3-K
RECEP-Tokatlıoğlu-1030523259-1,633-5850-1457-3-E
HALİT-Kunt-1030523260-3,93-172-53-3-E
GÜNAY-Atakol-1030523261-0,001-9995-2500-3-K
DOĞAN-Alyanak-1030523262-3,681-790-214-3-E
CAFER-Kocabıyık-1030523263-0,05-9855-2463-3-E
SERDAR-Baturalp-1030523264-2,478-3777-914-3-E
MELİKE-Ertepınar-1030523265-1,718-5656-1404-3-K
YÜSRA-Duygulu-1030523266-1,833-5380-1328-3-K
BUSE-Hamzaoğlu-1030523267-2,533-3649-888-3-K
BURHAN-Baturalp-1030523268-3,549-1120-299-3-E
DENİZ-Tütüncü-1030523269-3,788-531-145-3-E
CANAN-Kulaksızoğlu-1030523270-3,29-1752-444-3-K
RESUL-Küçükler-1030523271-1,406-6427-1599-3-E
AYŞE-Günday-1030523272-0,335-9079-2255-3-K
DİDEM-Kurutluoğlu-1030523273-0,14-9612-2402-3-K
EMRAH-Sezek-1030523274-2,262-4329-1055-3-E
AHU-Ekşioğlu-1030523275-3,639-899-239-3-K
CENGİZ-Topçuoğlu-1030523276-2,569-3569-865-3-E
NAZİK-Sinanoğlu-1030523277-1,826-5400-1334-3-K
HAYAL-Kurutluoğlu-1030523278-1,493-6197-1545-3-K
ALPEREN-Özbey-1030523279-2,17-4535-1111-3-E
YASEMİN-Erdoğan-1030523280-2,075-4798-1177-3-K
HÜSEYİN-Balaban-1030523281-1,412-6411-1595-3-E
TALHA-Tekelioğlu-1030523282-3,822-437-123-3-E
TUĞRAN-Beşerler-1030523283-0,661-8236-2034-3-E
EREN-Çevik-1030523284-1,779-5503-1365-3-E
ABDULLAH-Ilıcalı-1030523285-2,177-4522-1104-3-E
BİLGE-Kocabıyık-1030523286-0,348-9048-2245-3-K
NUR-Önür-1030523287-3,279-1774-450-3-K
DERYA-Demirbaş-1030523288-1,697-5704-1424-3-K
BUĞRA-Tekelioğlu-1030523289-1,415-6398-1591-3-E
SEFA-Taşlı-1030523290-0,239-9340-2328-3-E
ÇİCEK-Ekici-1030523291-0,094-9754-2442-3-K
EMİNE-Babacan-1030523292-0,469-8737-2163-3-K
ALP-Tuğluk-1030523293-0,496-8675-2144-3-E
SİNAN-Koçyiğit-1030523294-3,999-4-3-3-E
ASLIM-Sadıklar-1030523295-3,966-78-23-3-K
ECEM-Türkdoğan-1030523296-3,056-2333-583-3-K
İNCİ-Aclan-1030523297-1,402-6439-1600-3-K
NURULLAH-Kıraç -1030523298-3,215-1942-487-3-E
VOLKAN-Özdoğan-1030523299-3,738-653-177-3-E
SAMET-Ağaoğlu-1030523300-0,358-9025-2240-3-E
GÖNÜL-Ertürk-1030523301-3,943-142-41-3-K
RAMAZAN-Özkök -1030523302-0,298-9182-2289-3-E
HALİME-Koç-1030523303-2,926-2666-653-3-K
CANAN-Babacan-1030523304-0,461-8765-2171-3-K
SAMET-Topçuoğlu-1030523305-1,165-7016-1730-3-E
YONCA-Mayhoş-1030523306-0,306-9163-2279-3-K
ADEM-Uca-1030523307-2,158-4568-1119-3-E
EREN-Adan-1030523308-2,144-4616-1127-3-E
EMRAH-Yıldırım -1030523309-0,291-9207-2295-3-E
İHSAN-Erdoğan-1030523310-0,99-7431-1844-3-E
KEMAL-Tokatlıoğlu-1030523311-3,663-828-224-3-E
TAYFUR-Karaböcek-1030523312-2,938-2621-639-3-E
ÇAĞATAY-Yalçın-1030523313-0,371-8991-2229-3-E
FATİH-Yalçın-1030523314-0,39-8937-2213-3-E
AFŞIN-Tokatlıoğlu-1030523315-0,271-9264-2309-3-E
YONCA-Karaer-1030523316-3,353-1600-407-3-K
AYLİN-Adıvar-1030523317-2,085-4767-1170-3-K
ÖZKAN-Çatalbaş-1030523318-2,87-2818-687-3-E
GÜLNAZ-Ilıcalı-1030523319-2,254-4348-1059-3-K
DOĞUKAN-Kunter-1030523320-0,106-9711-2430-3-E
DİLAN-Egeli-1030523321-2,767-3083-760-3-K
KADİR-Tuğluk-1030523322-1,772-5517-1369-3-E
MÜGE-Ilıcalı-1030523323-1,631-5860-1460-3-K
SEFANUR-Yalçın-1030523324-1,076-7218-1789-3-K
SAMİ-Akyüz-1030523325-1,824-5403-1336-3-E
VEYSEL-Kunt-1030523326-0,563-8488-2095-3-E
NAZİK-Tunçeri-1030523327-1,445-6329-1579-3-K
MİNE-Ilıcalı-1030523328-1,589-5949-1483-3-K
CEM-Ilıcalı-1030523329-2,189-4496-1099-3-E
MELEK-Doğan -1030523330-1,329-6627-1641-3-K
MÜGE-Hamzaoğlu-1030523331-2,082-4776-1173-3-K
HALİT-Demirbaş-1030523332-2,93-2646-648-3-E
CÜNEYT-Aybar-1030523333-2,855-2860-697-3-E
KÜBRA-Oraloğlu-1030523334-1,121-7120-1759-3-K
HATİCE-Akışık-1030523335-0,921-7610-1890-3-K
TOPRAK-Koç-1030523336-0,191-9494-2371-3-E
YAHYA-Adıvar-1030523337-1,337-6613-1637-3-E
NAZ-Oraloğlu-1030523338-0,54-8554-2110-3-K
BEKİR-Düşenkalkar-1030523339-0,453-8788-2176-3-E
FERİHA-Uluhan-1030523340-3,289-1757-446-3-K
ADEM-Pekkan-1030523341-3,682-784-212-3-E
AYÇA-Tanrıkulu-1030523342-3,558-1099-290-3-K
DİLARA-Alnıaçık-1030523343-1,9-5212-1271-3-K
BERFİN-Sözeri-1030523344-2,737-3178-780-3-K
KÜRŞAD-Özberk-1030523345-2,591-3529-856-3-E
CUMAALİ-Özdoğan-1030523346-1,572-5991-1495-3-E
İZZET-Öztonga-1030523347-0,106-9712-2431-3-E
DİLAVER-Özkök -1030523348-0,519-8603-2125-3-E
BERAT-Sinanoğlu-1030523349-0,105-9716-2434-3-E
ECEM-Baturalp-1030523350-0,764-8003-1982-3-K
VENHAR-Beşerler-1030523351-2,13-4659-1142-3-K
İZZET-Tunaboylu-1030523352-2,963-2554-625-3-E
İLYA-Sezek-1030523353-1,002-7401-1836-3-K
VEYSEL-Ilıcalı-1030523354-2,828-2916-709-3-E
CAFER-Çetiner-1030523355-1,656-5798-1442-3-E
DENİZ-Türkyılmaz-1030523356-2,652-3375-823-3-E
GÜLNİHAL-Atakol-1030523357-2,177-4523-1105-3-K
CİVAN-Çamdalı-1030523358-2,127-4668-1146-3-E
AKIN-Barbarosoğlu-1030523359-3,231-1901-477-3-E
GİZEM-Gönültaş-1030523360-0,097-9739-2436-3-K
YONCA-Mayhoş-1030523361-1,039-7312-1812-3-K
ABDURRAHMAN-Tanrıkulu-1030523362-3,499-1247-324-3-E
İPEK-Akbulut-1030523363-1,321-6645-1645-3-K
ORHAN-Yazıcı-1030523364-0,817-7861-1945-3-E
GÖKÇEN-Körmükçü-1030523365-3,19-1996-499-3-K
DESTAN-Solmaz-1030523366-3,628-928-247-3-K
EFE-Küçükler-1030523367-1,282-6754-1668-3-E
ENİSE-Beşerler-1030523368-3,792-519-144-3-K
DİDEM-Günday-1030523369-1,976-5031-1237-3-K
MUSTAFA-Öztonga-1030523370-1,6-5928-1477-3-E
DİLEK-Ertürk-1030523371-3,986-36-10-3-K
HİLMİ-Ayverdi-1030523372-0,093-9755-2443-3-E
ÇAĞATAY-Babacan-1030523373-2,373-4060-984-3-E
SEVİL-Tunçeri-1030523374-1,158-7033-1734-3-K
ÇAĞRI-Özgörkey-1030523375-2,868-2824-689-3-E
TAHSİN-Akışık-1030523376-0,516-8617-2129-3-E
SAMİ-Egeli-1030523377-1,337-6614-1638-3-E
ŞEYMANUR-Kurutluoğlu-1030523378-2,737-3179-781-3-K
ENES-Öztuna-1030523379-1,883-5259-1290-3-E
SEMA-Adal-1030523380-3,945-138-39-3-K
AYŞE-Keçeci-1030523381-3,727-678-185-3-K
AYFER-Kaya -1030523382-1,019-7358-1825-3-K
ESRA-Alyanak-1030523383-0,317-9134-2267-3-K
ERTUĞRUL-Samancı-1030523384-1,913-5178-1265-3-E
FAZIL-Nalbantoğlu-1030523385-2,362-4089-992-3-E
FEYZA-Kahveci-1030523386-0,016-9960-2493-3-K
SULTAN-Sepetçi-1030523387-0,606-8378-2065-3-K
ARİF-Barbarosoğlu-1030523388-0,146-9599-2399-3-E
MERAL-Tuğlu-1030523389-3,642-892-235-3-K
CEM-Eronat-1030523390-3,705-728-197-3-E
SEFA-Düşenkalkar-1030523391-1,705-5678-1415-3-E
MÜCAHİD-Erdoğan-1030523392-2,337-4146-1006-3-E
HAZİM-Balcı-1030523393-1,632-5855-1458-3-E
DİLEK-Adal-1030523394-2,519-3677-895-3-K
YÜSRA-Ayverdi-1030523395-2,801-2983-727-3-K
İZZET-Sarıoğlu-1030523396-3,561-1091-286-3-E
CEREN-Poyrazoğlu-1030523397-1,973-5037-1240-3-K
AHSEN-Gönültaş-1030523398-2,541-3635-883-3-K
RECEP-Eronat-1030523399-0,301-9178-2286-3-E
METEHAN-Ilıcalı-1030523400-0,328-9106-2259-3-E
NECLA-Gümüşpala-1030523401-3,355-1596-406-3-K
VEYSEL-Alnıaçık-1030523402-2,527-3665-893-3-E
AYŞEGÜL-Hamzaoğlu-1030523403-1,448-6321-1577-3-K
KADİR-Öztonga-1030523404-0,551-8524-2100-3-E
YELİZ-Polat-1030523405-1,165-7017-1731-3-K
BURHAN-Atan-1030523406-2,921-2677-655-3-E
BERKAN-Sepetçi-1030523407-0,056-9839-2462-3-E
SEVDE-Keçeci-1030523408-2,881-2795-680-3-K
EKREM-Demirbaş-1030523409-3,141-2120-529-3-E
HASAN-Alnıaçık-1030523410-3,773-571-157-3-E
FİLİZ-Mertoğlu-1030523411-2,882-2792-679-3-K
DURAN-Tütüncü-1030523412-2,979-2510-619-3-E
ÖZKAN-Koçyiğit-1030523413-2,019-4914-1206-3-E
CEM-Aykaç-1030523414-0,282-9233-2303-3-E
TUĞBA-Çatalbaş-1030523415-1,919-5164-1263-3-K
DENİZ-Ozansoy-1030523416-0,842-7790-1929-3-K
EMRAH-Çatalbaş-1030523417-0,93-7583-1882-3-E
HANDAN-Elmastaşoğlu-1030523418-2,044-4860-1195-3-K
SELİM-Topaloğlu-1030523419-2,243-4365-1064-3-E
İDİL-Aşıkoğlu-1030523420-2,419-3953-959-3-K
TAHSİN-Pektemek-1030523421-2,676-3313-810-3-E
ECEM-Doğan -1030523422-3,4-1482-377-3-K
DURAN-Tekand-1030523423-3,57-1071-280-3-E
ESRA-Akgül-1030523424-1,8-5452-1348-3-K
FULYA-Tanrıkulu-1030523425-3,09-2247-558-3-K
HANDE-Yıldırım -1030523426-1,111-7142-1766-3-K
KALENDER-Akay-1030523427-3,19-1997-500-3-E
PELİN-Tahincioğlu-1030523428-0,27-9266-2310-3-K
İLKNUR-Velioğlu-1030523429-1,787-5480-1360-3-K
İBRAHİM-Hamzaoğlu-1030523430-1,268-6790-1675-3-E
YUNUSHAN-Ilıcalı-1030523431-3,904-237-69-3-E
ESMA-Hamzaoğlu-1030523432-0,392-8932-2212-3-K
ÖZKAN-Eliçin-1030523433-0,229-9368-2336-3-E
MURAT-Alpuğan-1030523434-1,252-6827-1678-3-E
AFŞIN-Kocabıyık-1030523435-3,476-1299-335-3-E
HAZİM-Polat-1030523436-0,375-8974-2224-3-E
GÖNÜL-Kıraç -1030523437-2,986-2491-614-3-K
BEKİR-Bakırcıoğlu-1030523438-3,009-2438-603-3-E
TAHSİN-Avan-1030523439-1,755-5559-1379-3-E
ORHAN-Bolatlı-1030523440-0,378-8970-2221-3-E
SERDAR-Kocabıyık-1030523441-2,903-2720-664-3-E
ECENUR-Kurutluoğlu-1030523442-0,221-9393-2342-3-K
ESEN-Ilıcalı-1030523443-3,003-2456-606-3-K
NİHAL-Karaduman-1030523444-2,726-3205-788-3-K
HALUK-Tanrıkulu-1030523445-0,8-7894-1955-3-E
HALE-Beşerler-1030523446-3,204-1964-491-3-K
DİLAVER-Kunt-1030523447-3,328-1658-419-3-E
CUMAALİ-Akbulut-1030523448-1,242-6854-1687-3-E
SELÇUK-Yıldızoğlu-1030523449-1,31-6680-1651-3-E
MUSTAFA-Türkyılmaz-1030523450-1,288-6736-1664-3-E
MELİKE-Tunçeri-1030523451-1,457-6295-1569-3-K
ŞEYMA-Gönültaş-1030523452-3,513-1214-318-3-K
MİNE-Durak -1030523453-1,329-6628-1642-3-K
NAZLI-Çamdalı-1030523454-3,677-801-216-3-K
KÜRŞAD-Tanrıkulu-1030523455-2,698-3265-800-3-E
AYŞENUR-Adal-1030523456-1,79-5469-1355-3-K
GÖNÜL-Adal-1030523457-1,01-7377-1831-3-K
NİHAL-Nalbantoğlu-1030523458-3,852-373-104-3-K
MUSA-Bolatlı-1030523459-3,624-943-253-3-E
CAFER-Yeşilkaya-1030523460-2,857-2852-695-3-E
GÖNÜL-Erbay-1030523461-0,821-7844-1944-3-K
CAFE-Kahveci-1030523462-0,94-7555-1872-3-E
DOĞAN-Aşıkoğlu-1030523463-2,743-3156-775-3-E
HAYAL-Yıldızoğlu-1030523464-3,447-1373-353-3-K
UĞUR-Küçükler-1030523465-3,207-1956-490-3-E
HANDAN-Aşıkoğlu-1030523466-0,037-9894-2480-3-K
SAİD-Kulaksızoğlu-1030523467-1,709-5669-1411-3-E
SEFANUR-Demirbaş-1030523468-2,111-4704-1157-3-K
MECNUN-Tekelioğlu-1030523469-2,918-2685-658-3-E
EYLÜL-Arslanoğlu-1030523470-3,195-1983-496-3-K
İZZET-Kurutluoğlu-1030523471-3,306-1714-434-3-E
