GÖKHAN-Hamzaoğlu-1030520000-2,004-0-0-4-E
FEYZA-Paksüt-1030523088-2,598-0-0-3-K
DENİZ-Durak -1030523089-0,945-0-0-3-E
ÇAĞRI-Özdoğan-1030523090-1,412-0-0-3-E
CANSU-Doğan -1030523091-2,004-0-0-3-K
HÜSEYİN-Arıcan-1030523092-1,084-0-0-3-E
HALİL-Atan-1030523093-0,368-0-0-3-E
PINAR-Yorulmaz-1030523094-0,04-0-0-3-K
EMİR-Özberk-1030523095-2,387-0-0-3-E
FAHRİ-Özbey-1030523096-3,735-0-0-3-E
HÜSAMEDDİN-Yılmazer-1030523097-1,201-0-0-3-E
TAYFUN-Pekkan-1030523098-3,9-0-0-3-E
SENEM-Numanoğlu-1030523099-3,718-0-0-3-K
MUSTAFA-Akay-1030523100-0,955-0-0-3-E
FAHRİ-Köybaşı-1030523101-0,33-0-0-3-E
SUZAN-Çağıran-1030523102-2,017-0-0-3-K
TAHA-Egeli-1030523103-0,587-0-0-3-E
AHSEN-Öztuna-1030523104-3,941-0-0-3-K
SERGEN-Kulaksızoğlu-1030523105-1,722-0-0-3-E
GÖZDE-Ilıcalı-1030523106-3,858-0-0-3-K
ASLI-Alnıaçık-1030523107-3,974-0-0-3-K
EMRAH-Aykaç-1030523108-0,228-0-0-3-E
CEREN-Pekkan-1030523109-2,683-0-0-3-K
MÜCAHİD-Sözeri-1030523110-0,572-0-0-3-E
LATİFE-Aclan-1030523111-2,276-0-0-3-K
HAZİM-Türkdoğan-1030523112-1,636-0-0-3-E
HATİCE-Durmaz-1030523113-2,543-0-0-3-K
ABDURRAHMAN-Atan-1030523114-1,202-0-0-3-E
İLKNUR-Erdoğan-1030523115-3,935-0-0-3-K
ÖZKAN-Akaydın-1030523116-3,235-0-0-3-E
HAYAT-Özbey-1030523117-3,887-0-0-3-K
ŞEYMANUR-Dizdar -1030523118-2,555-0-0-3-K
CİVAN-Sarıoğlu-1030523119-2,987-0-0-3-E
SULTAN-Nebioğlu-1030523120-1,205-0-0-3-K
CÜNEYT-Türkdoğan-1030523121-1,071-0-0-3-E
SEVDE-Yalçın-1030523122-1,394-0-0-3-K
PELİN-Tokgöz-1030523123-0,932-0-0-3-K
TAHSİN-Ertürk-1030523124-2,491-0-0-3-E
NURAN-Uluhan-1030523125-2,457-0-0-3-K
SELİN-Dalkıran-1030523126-0,938-0-0-3-K
ÇETİN-Kunter-1030523127-1,513-0-0-3-E
HANDAN-Ertürk-1030523128-1,561-0-0-3-K
TOPRAK-Yıldırım -1030523129-0,761-0-0-3-E
GÜNAY-Alpuğan-1030523130-2,068-0-0-3-K
İBRAHİM-Hakyemez-1030523131-2,797-0-0-3-E
DENİZ-Oraloğlu-1030523132-2,94-0-0-3-E
DİLEK-Koçyiğit-1030523133-2,152-0-0-3-K
YONCA-Erbay-1030523134-2,778-0-0-3-K
SEFA-Kulaksızoğlu-1030523135-3,74-0-0-3-E
SEMA-Erginsoy-1030523136-0,55-0-0-3-K
PINAR-Sözeri-1030523137-1,687-0-0-3-K
YELİZ-Kahveci-1030523138-3,876-0-0-3-K
YUNUS-Ekşioğlu-1030523139-3,18-0-0-3-E
CAFE-Hamzaoğlu-1030523140-2,377-0-0-3-E
GÜLÇİN-Arıcan-1030523141-2,147-0-0-3-K
AYÇA-Köybaşı-1030523142-1,927-0-0-3-K
ÖZGÜL-Kutlay-1030523143-1,893-0-0-3-K
CEREN-Küçükler-1030523144-2,484-0-0-3-K
HİKMET-Ilıcalı-1030523145-3,524-0-0-3-E
GONCA-Küçükler-1030523146-3,601-0-0-3-K
MERT-Nalbantoğlu-1030523147-1,576-0-0-3-E
YAHYA-Denkel-1030523148-2,217-0-0-3-E
CEM-Çatalbaş-1030523149-3,815-0-0-3-E
NUR-Öztonga-1030523150-2,648-0-0-3-K
MAHMURE-Elçiboğa-1030523151-1,665-0-0-3-K
İHSAN-Hamzaoğlu-1030523152-1,188-0-0-3-E
GÜRBÜZ-Akbulut-1030523153-2,463-0-0-3-E
ŞEYDA-Tunçeri-1030523154-3,668-0-0-3-K
DİDEM-Çamdalı-1030523155-3,686-0-0-3-K
FERHAN-Kaya -1030523156-0,477-0-0-3-K
AYSU-Özdenak-1030523157-1,554-0-0-3-K
GÖKÇE-Düşenkalkar-1030523158-0,814-0-0-3-K
FERHAN-Başoğlu-1030523159-1,609-0-0-3-K
TUĞRAN-Sadıklar-1030523160-2,606-0-0-3-E
ŞEYDA-Nebioğlu-1030523161-1,487-0-0-3-K
ATAKAN-Beşerler-1030523162-1,71-0-0-3-E
CANSU-Kaya -1030523163-0,618-0-0-3-K
İPEK-Önür-1030523164-1,524-0-0-3-K
VEHBİ-Kulaksızoğlu-1030523165-3,165-0-0-3-E
TAHA-Demirel-1030523166-2,693-0-0-3-E
İBRAHİM-Keçeci-1030523167-1,591-0-0-3-E
AHSEN-Kurutluoğlu-1030523168-3,334-0-0-3-K
FULYA-Sinanoğlu-1030523169-3,23-0-0-3-K
BÜLENT-Yılmazer-1030523170-1,197-0-0-3-E
SAMİ-Akyüz-1030523171-1,925-0-0-3-E
ANIL-Karabulut-1030523172-1,185-0-0-3-E
RECEP-Kıraç -1030523173-1,579-0-0-3-E
NURULLAH-Akan-1030523174-0,215-0-0-3-E
ALİ-Tuğluk-1030523175-3,965-0-0-3-E
MAHMURE-Nebioğlu-1030523176-0,856-0-0-3-K
EMRE-Özdoğan-1030523177-0,125-0-0-3-E
ÖZGÜR-Bakırcıoğlu-1030523178-1,715-0-0-3-E
NUR-Tokatlıoğlu-1030523179-2,812-0-0-3-K
GÜLDİDE-Kavaklıoğlu-1030523180-2,154-0-0-3-K
ELÇİN-Adal-1030523181-0,314-0-0-3-K
İBRAHİM-Ekşioğlu-1030523182-3,222-0-0-3-E
KEREM-Topaloğlu-1030523183-0,829-0-0-3-E
KADRİYE-Avan-1030523184-0,426-0-0-3-K
CEM-Ayaydın-1030523185-3,809-0-0-3-E
TAYFUN-Çamdalı-1030523186-1,478-0-0-3-E
FAZİLET-Kurutluoğlu-1030523187-0,209-0-0-3-K
AHU-Berberoğlu-1030523188-1,583-0-0-3-K
SAMİ-Özberk-1030523189-3,611-0-0-3-E
MEMDUH-Kahveci-1030523190-3,747-0-0-3-E
NESLİHAN-Topaloğlu-1030523191-0,681-0-0-3-K
ENİSE-Kasapoğlu-1030523192-2,895-0-0-3-K
ECENUR-Elmastaşoğlu-1030523193-1,764-0-0-3-K
FERDANE-Tekand-1030523194-1,568-0-0-3-K
CEREN-Beşerler-1030523195-1,883-0-0-3-K
NECLA-Özkara-1030523196-3,637-0-0-3-K
HABİBE-Okumuş-1030523197-3,67-0-0-3-K
GÖZDE-Kaya -1030523198-2,16-0-0-3-K
ÖZGÜL-Solmaz-1030523199-3,291-0-0-3-K
LATİFE-Ayverdi-1030523200-0,393-0-0-3-K
HABİBE-Türkyılmaz-1030523201-2,201-0-0-3-K
ASLIHAN-Ilıcalı-1030523202-3,087-0-0-3-K
HALDUN-Körmükçü-1030523203-3,577-0-0-3-E
ALPEREN-Önür-1030523204-1,703-0-0-3-E
SELİM-Ertürk-1030523205-2,967-0-0-3-E
MİHRİBAN-Orbay-1030523206-2,915-0-0-3-K
İLYA-Tekelioğlu-1030523207-3,402-0-0-3-K
HİLMİ-Koç-1030523208-2,87-0-0-3-E
HANDAN-Önür-1030523209-3,178-0-0-3-K
NİHAL-Ekşioğlu-1030523210-1,497-0-0-3-K
AYFER-Aybar-1030523211-3,627-0-0-3-K
FİLİZ-Akgül-1030523212-0,182-0-0-3-K
ADİLE-Ekşioğlu-1030523213-0,775-0-0-3-K
MELODİ-Baykam-1030523214-3,935-0-0-3-K
GONCA-Kuzucu-1030523215-3,363-0-0-3-K
İNCİ-Erdoğan-1030523216-0,231-0-0-3-K
KADİR-Özbey-1030523217-0,409-0-0-3-E
BİLGEHAN-Türkdoğan-1030523218-3,708-0-0-3-K
GONCA-Başoğlu-1030523219-0,574-0-0-3-K
SEZER-Çatalbaş-1030523220-3,137-0-0-3-E
GÜNER-Topçuoğlu-1030523221-2,655-0-0-3-K
BERAT-Aclan-1030523222-0,031-0-0-3-E
AÇELYA-Mertoğlu-1030523223-0,716-0-0-3-K
HATİCE-Pekkan-1030523224-3,956-0-0-3-K
İREM-Alnıaçık-1030523225-3,812-0-0-3-K
AYŞE-Erbay-1030523226-2,398-0-0-3-K
EMRAH-Özkök -1030523227-3,689-0-0-3-E
İREM-Mayhoş-1030523228-3,686-0-0-3-K
SEFANUR-Barbarosoğlu-1030523229-3,639-0-0-3-K
HAYAL-Akay-1030523230-3,608-0-0-3-K
RABİA-Türkyılmaz-1030523231-1,524-0-0-3-K
DENİZ-Duygulu-1030523232-2,143-0-0-3-K
ENES-Mayhoş-1030523233-0,208-0-0-3-E
GÖKHAN-Ilıcalı-1030523234-2,597-0-0-3-E
TUĞBA-Erdoğan-1030523235-2,203-0-0-3-K
ESMA-Mayhoş-1030523236-0,804-0-0-3-K
CİVAN-Yalçın-1030523237-1,113-0-0-3-E
BAHADIR-Özdoğan-1030523238-0,087-0-0-3-E
UTKU-Doğan -1030523239-3,212-0-0-3-E
ELÇİN-Bademci-1030523240-3,512-0-0-3-K
TOPRAK-Tuğluk-1030523241-2,118-0-0-3-E
İHSAN-Çetin-1030523242-1,303-0-0-3-E
BERAT-Ozansoy-1030523243-1,592-0-0-3-E
KÜRŞAD-Özkara-1030523244-2,012-0-0-3-E
SEVİL-Ekici-1030523245-2,779-0-0-3-K
HALE-Duygulu-1030523246-1,788-0-0-3-K
DİLAY-Kunt-1030523247-2,825-0-0-3-K
DİLARA-Yetkiner-1030523248-0,15-0-0-3-K
VEHBİ-Taşçı-1030523249-3,389-0-0-3-E
DURAN-Yetkiner-1030523250-2,327-0-0-3-E
ÖMER-Özkara-1030523251-2,971-0-0-3-E
LATİFE-Tuğlu-1030523252-3,443-0-0-3-K
YEŞİM-Nalbantoğlu-1030523253-1,559-0-0-3-K
EMİR-Bakırcıoğlu-1030523254-3,549-0-0-3-E
SEVDE-Atakol-1030523255-3,615-0-0-3-K
FİDAN-Tunaboylu-1030523256-0,047-0-0-3-K
ERTAN-Ağaoğlu-1030523257-2,774-0-0-3-E
NUR-Alyanak-1030523258-3,734-0-0-3-K
RECEP-Tokatlıoğlu-1030523259-1,633-0-0-3-E
HALİT-Kunt-1030523260-3,93-0-0-3-E
GÜNAY-Atakol-1030523261-0,001-0-0-3-K
DOĞAN-Alyanak-1030523262-3,681-0-0-3-E
CAFER-Kocabıyık-1030523263-0,05-0-0-3-E
SERDAR-Baturalp-1030523264-2,478-0-0-3-E
MELİKE-Ertepınar-1030523265-1,718-0-0-3-K
YÜSRA-Duygulu-1030523266-1,833-0-0-3-K
BUSE-Hamzaoğlu-1030523267-2,533-0-0-3-K
BURHAN-Baturalp-1030523268-3,549-0-0-3-E
DENİZ-Tütüncü-1030523269-3,788-0-0-3-E
CANAN-Kulaksızoğlu-1030523270-3,29-0-0-3-K
RESUL-Küçükler-1030523271-1,406-0-0-3-E
AYŞE-Günday-1030523272-0,335-0-0-3-K
DİDEM-Kurutluoğlu-1030523273-0,14-0-0-3-K
EMRAH-Sezek-1030523274-2,262-0-0-3-E
AHU-Ekşioğlu-1030523275-3,639-0-0-3-K
CENGİZ-Topçuoğlu-1030523276-2,569-0-0-3-E
NAZİK-Sinanoğlu-1030523277-1,826-0-0-3-K
HAYAL-Kurutluoğlu-1030523278-1,493-0-0-3-K
ALPEREN-Özbey-1030523279-2,17-0-0-3-E
YASEMİN-Erdoğan-1030523280-2,075-0-0-3-K
HÜSEYİN-Balaban-1030523281-1,412-0-0-3-E
TALHA-Tekelioğlu-1030523282-3,822-0-0-3-E
TUĞRAN-Beşerler-1030523283-0,661-0-0-3-E
EREN-Çevik-1030523284-1,779-0-0-3-E
ABDULLAH-Ilıcalı-1030523285-2,177-0-0-3-E
BİLGE-Kocabıyık-1030523286-0,348-0-0-3-K
NUR-Önür-1030523287-3,279-0-0-3-K
DERYA-Demirbaş-1030523288-1,697-0-0-3-K
BUĞRA-Tekelioğlu-1030523289-1,415-0-0-3-E
SEFA-Taşlı-1030523290-0,239-0-0-3-E
ÇİCEK-Ekici-1030523291-0,094-0-0-3-K
EMİNE-Babacan-1030523292-0,469-0-0-3-K
ALP-Tuğluk-1030523293-0,496-0-0-3-E
SİNAN-Koçyiğit-1030523294-3,999-0-0-3-E
ASLIM-Sadıklar-1030523295-3,966-0-0-3-K
ECEM-Türkdoğan-1030523296-3,056-0-0-3-K
İNCİ-Aclan-1030523297-1,402-0-0-3-K
NURULLAH-Kıraç -1030523298-3,215-0-0-3-E
VOLKAN-Özdoğan-1030523299-3,738-0-0-3-E
SAMET-Ağaoğlu-1030523300-0,358-0-0-3-E
GÖNÜL-Ertürk-1030523301-3,943-0-0-3-K
RAMAZAN-Özkök -1030523302-0,298-0-0-3-E
HALİME-Koç-1030523303-2,926-0-0-3-K
CANAN-Babacan-1030523304-0,461-0-0-3-K
SAMET-Topçuoğlu-1030523305-1,165-0-0-3-E
YONCA-Mayhoş-1030523306-0,306-0-0-3-K
ADEM-Uca-1030523307-2,158-0-0-3-E
EREN-Adan-1030523308-2,144-0-0-3-E
EMRAH-Yıldırım -1030523309-0,291-0-0-3-E
İHSAN-Erdoğan-1030523310-0,99-0-0-3-E
KEMAL-Tokatlıoğlu-1030523311-3,663-0-0-3-E
TAYFUR-Karaböcek-1030523312-2,938-0-0-3-E
ÇAĞATAY-Yalçın-1030523313-0,371-0-0-3-E
FATİH-Yalçın-1030523314-0,39-0-0-3-E
AFŞIN-Tokatlıoğlu-1030523315-0,271-0-0-3-E
YONCA-Karaer-1030523316-3,353-0-0-3-K
AYLİN-Adıvar-1030523317-2,085-0-0-3-K
ÖZKAN-Çatalbaş-1030523318-2,87-0-0-3-E
GÜLNAZ-Ilıcalı-1030523319-2,254-0-0-3-K
DOĞUKAN-Kunter-1030523320-0,106-0-0-3-E
DİLAN-Egeli-1030523321-2,767-0-0-3-K
KADİR-Tuğluk-1030523322-1,772-0-0-3-E
MÜGE-Ilıcalı-1030523323-1,631-0-0-3-K
SEFANUR-Yalçın-1030523324-1,076-0-0-3-K
SAMİ-Akyüz-1030523325-1,824-0-0-3-E
VEYSEL-Kunt-1030523326-0,563-0-0-3-E
NAZİK-Tunçeri-1030523327-1,445-0-0-3-K
MİNE-Ilıcalı-1030523328-1,589-0-0-3-K
CEM-Ilıcalı-1030523329-2,189-0-0-3-E
MELEK-Doğan -1030523330-1,329-0-0-3-K
MÜGE-Hamzaoğlu-1030523331-2,082-0-0-3-K
HALİT-Demirbaş-1030523332-2,93-0-0-3-E
CÜNEYT-Aybar-1030523333-2,855-0-0-3-E
KÜBRA-Oraloğlu-1030523334-1,121-0-0-3-K
HATİCE-Akışık-1030523335-0,921-0-0-3-K
TOPRAK-Koç-1030523336-0,191-0-0-3-E
YAHYA-Adıvar-1030523337-1,337-0-0-3-E
NAZ-Oraloğlu-1030523338-0,54-0-0-3-K
BEKİR-Düşenkalkar-1030523339-0,453-0-0-3-E
FERİHA-Uluhan-1030523340-3,289-0-0-3-K
ADEM-Pekkan-1030523341-3,682-0-0-3-E
AYÇA-Tanrıkulu-1030523342-3,558-0-0-3-K
DİLARA-Alnıaçık-1030523343-1,9-0-0-3-K
BERFİN-Sözeri-1030523344-2,737-0-0-3-K
KÜRŞAD-Özberk-1030523345-2,591-0-0-3-E
CUMAALİ-Özdoğan-1030523346-1,572-0-0-3-E
İZZET-Öztonga-1030523347-0,106-0-0-3-E
DİLAVER-Özkök -1030523348-0,519-0-0-3-E
BERAT-Sinanoğlu-1030523349-0,105-0-0-3-E
ECEM-Baturalp-1030523350-0,764-0-0-3-K
VENHAR-Beşerler-1030523351-2,13-0-0-3-K
İZZET-Tunaboylu-1030523352-2,963-0-0-3-E
İLYA-Sezek-1030523353-1,002-0-0-3-K
VEYSEL-Ilıcalı-1030523354-2,828-0-0-3-E
CAFER-Çetiner-1030523355-1,656-0-0-3-E
DENİZ-Türkyılmaz-1030523356-2,652-0-0-3-E
GÜLNİHAL-Atakol-1030523357-2,177-0-0-3-K
CİVAN-Çamdalı-1030523358-2,127-0-0-3-E
AKIN-Barbarosoğlu-1030523359-3,231-0-0-3-E
GİZEM-Gönültaş-1030523360-0,097-0-0-3-K
YONCA-Mayhoş-1030523361-1,039-0-0-3-K
ABDURRAHMAN-Tanrıkulu-1030523362-3,499-0-0-3-E
İPEK-Akbulut-1030523363-1,321-0-0-3-K
ORHAN-Yazıcı-1030523364-0,817-0-0-3-E
GÖKÇEN-Körmükçü-1030523365-3,19-0-0-3-K
DESTAN-Solmaz-1030523366-3,628-0-0-3-K
EFE-Küçükler-1030523367-1,282-0-0-3-E
ENİSE-Beşerler-1030523368-3,792-0-0-3-K
DİDEM-Günday-1030523369-1,976-0-0-3-K
MUSTAFA-Öztonga-1030523370-1,6-0-0-3-E
DİLEK-Ertürk-1030523371-3,986-0-0-3-K
HİLMİ-Ayverdi-1030523372-0,093-0-0-3-E
ÇAĞATAY-Babacan-1030523373-2,373-0-0-3-E
SEVİL-Tunçeri-1030523374-1,158-0-0-3-K
ÇAĞRI-Özgörkey-1030523375-2,868-0-0-3-E
TAHSİN-Akışık-1030523376-0,516-0-0-3-E
SAMİ-Egeli-1030523377-1,337-0-0-3-E
ŞEYMANUR-Kurutluoğlu-1030523378-2,737-0-0-3-K
ENES-Öztuna-1030523379-1,883-0-0-3-E
SEMA-Adal-1030523380-3,945-0-0-3-K
AYŞE-Keçeci-1030523381-3,727-0-0-3-K
AYFER-Kaya -1030523382-1,019-0-0-3-K
ESRA-Alyanak-1030523383-0,317-0-0-3-K
ERTUĞRUL-Samancı-1030523384-1,913-0-0-3-E
FAZIL-Nalbantoğlu-1030523385-2,362-0-0-3-E
FEYZA-Kahveci-1030523386-0,016-0-0-3-K
SULTAN-Sepetçi-1030523387-0,606-0-0-3-K
ARİF-Barbarosoğlu-1030523388-0,146-0-0-3-E
MERAL-Tuğlu-1030523389-3,642-0-0-3-K
CEM-Eronat-1030523390-3,705-0-0-3-E
SEFA-Düşenkalkar-1030523391-1,705-0-0-3-E
MÜCAHİD-Erdoğan-1030523392-2,337-0-0-3-E
HAZİM-Balcı-1030523393-1,632-0-0-3-E
DİLEK-Adal-1030523394-2,519-0-0-3-K
YÜSRA-Ayverdi-1030523395-2,801-0-0-3-K
İZZET-Sarıoğlu-1030523396-3,561-0-0-3-E
CEREN-Poyrazoğlu-1030523397-1,973-0-0-3-K
AHSEN-Gönültaş-1030523398-2,541-0-0-3-K
RECEP-Eronat-1030523399-0,301-0-0-3-E
METEHAN-Ilıcalı-1030523400-0,328-0-0-3-E
NECLA-Gümüşpala-1030523401-3,355-0-0-3-K
VEYSEL-Alnıaçık-1030523402-2,527-0-0-3-E
AYŞEGÜL-Hamzaoğlu-1030523403-1,448-0-0-3-K
KADİR-Öztonga-1030523404-0,551-0-0-3-E
YELİZ-Polat-1030523405-1,165-0-0-3-K
BURHAN-Atan-1030523406-2,921-0-0-3-E
BERKAN-Sepetçi-1030523407-0,056-0-0-3-E
SEVDE-Keçeci-1030523408-2,881-0-0-3-K
EKREM-Demirbaş-1030523409-3,141-0-0-3-E
HASAN-Alnıaçık-1030523410-3,773-0-0-3-E
FİLİZ-Mertoğlu-1030523411-2,882-0-0-3-K
DURAN-Tütüncü-1030523412-2,979-0-0-3-E
ÖZKAN-Koçyiğit-1030523413-2,019-0-0-3-E
CEM-Aykaç-1030523414-0,282-0-0-3-E
TUĞBA-Çatalbaş-1030523415-1,919-0-0-3-K
DENİZ-Ozansoy-1030523416-0,842-0-0-3-K
EMRAH-Çatalbaş-1030523417-0,93-0-0-3-E
HANDAN-Elmastaşoğlu-1030523418-2,044-0-0-3-K
SELİM-Topaloğlu-1030523419-2,243-0-0-3-E
İDİL-Aşıkoğlu-1030523420-2,419-0-0-3-K
TAHSİN-Pektemek-1030523421-2,676-0-0-3-E
ECEM-Doğan -1030523422-3,4-0-0-3-K
DURAN-Tekand-1030523423-3,57-0-0-3-E
ESRA-Akgül-1030523424-1,8-0-0-3-K
FULYA-Tanrıkulu-1030523425-3,09-0-0-3-K
HANDE-Yıldırım -1030523426-1,111-0-0-3-K
KALENDER-Akay-1030523427-3,19-0-0-3-E
PELİN-Tahincioğlu-1030523428-0,27-0-0-3-K
İLKNUR-Velioğlu-1030523429-1,787-0-0-3-K
İBRAHİM-Hamzaoğlu-1030523430-1,268-0-0-3-E
YUNUSHAN-Ilıcalı-1030523431-3,904-0-0-3-E
ESMA-Hamzaoğlu-1030523432-0,392-0-0-3-K
ÖZKAN-Eliçin-1030523433-0,229-0-0-3-E
MURAT-Alpuğan-1030523434-1,252-0-0-3-E
AFŞIN-Kocabıyık-1030523435-3,476-0-0-3-E
HAZİM-Polat-1030523436-0,375-0-0-3-E
GÖNÜL-Kıraç -1030523437-2,986-0-0-3-K
BEKİR-Bakırcıoğlu-1030523438-3,009-0-0-3-E
TAHSİN-Avan-1030523439-1,755-0-0-3-E
ORHAN-Bolatlı-1030523440-0,378-0-0-3-E
SERDAR-Kocabıyık-1030523441-2,903-0-0-3-E
ECENUR-Kurutluoğlu-1030523442-0,221-0-0-3-K
ESEN-Ilıcalı-1030523443-3,003-0-0-3-K
NİHAL-Karaduman-1030523444-2,726-0-0-3-K
HALUK-Tanrıkulu-1030523445-0,8-0-0-3-E
HALE-Beşerler-1030523446-3,204-0-0-3-K
DİLAVER-Kunt-1030523447-3,328-0-0-3-E
CUMAALİ-Akbulut-1030523448-1,242-0-0-3-E
SELÇUK-Yıldızoğlu-1030523449-1,31-0-0-3-E
MUSTAFA-Türkyılmaz-1030523450-1,288-0-0-3-E
MELİKE-Tunçeri-1030523451-1,457-0-0-3-K
ŞEYMA-Gönültaş-1030523452-3,513-0-0-3-K
MİNE-Durak -1030523453-1,329-0-0-3-K
NAZLI-Çamdalı-1030523454-3,677-0-0-3-K
KÜRŞAD-Tanrıkulu-1030523455-2,698-0-0-3-E
AYŞENUR-Adal-1030523456-1,79-0-0-3-K
GÖNÜL-Adal-1030523457-1,01-0-0-3-K
NİHAL-Nalbantoğlu-1030523458-3,852-0-0-3-K
MUSA-Bolatlı-1030523459-3,624-0-0-3-E
CAFER-Yeşilkaya-1030523460-2,857-0-0-3-E
GÖNÜL-Erbay-1030523461-0,821-0-0-3-K
CAFE-Kahveci-1030523462-0,94-0-0-3-E
DOĞAN-Aşıkoğlu-1030523463-2,743-0-0-3-E
HAYAL-Yıldızoğlu-1030523464-3,447-0-0-3-K
UĞUR-Küçükler-1030523465-3,207-0-0-3-E
HANDAN-Aşıkoğlu-1030523466-0,037-0-0-3-K
SAİD-Kulaksızoğlu-1030523467-1,709-0-0-3-E
SEFANUR-Demirbaş-1030523468-2,111-0-0-3-K
MECNUN-Tekelioğlu-1030523469-2,918-0-0-3-E
EYLÜL-Arslanoğlu-1030523470-3,195-0-0-3-K
İZZET-Kurutluoğlu-1030523471-3,306-0-0-3-E
CANER-Kutlay-1030523472-1,817-0-0-3-E
CEM-Düşenkalkar-1030523473-3,922-0-0-3-E
AHSEN-Tunçeri-1030523474-3,848-0-0-3-K
CANSU-Oraloğlu-1030523475-0,198-0-0-3-K
MELİSA-Taşlı-1030523476-0,192-0-0-3-K
VEHBİ-Koyuncu-1030523477-2,501-0-0-3-E
ŞERİFE-Karaböcek-1030523478-1,604-0-0-3-K
KALENDER-Tuğluk-1030523479-2,869-0-0-3-E
SUZAN-Nalbantoğlu-1030523480-2,47-0-0-3-K
MEHTAP-Bakırcıoğlu-1030523481-1,48-0-0-3-K
UMUT-Alyanak-1030523482-3,545-0-0-3-E
ESAT-Okumuş-1030523483-1,724-0-0-3-E
MELEK-Gümüşpala-1030523484-2,948-0-0-3-K
MİHRİBAN-Erdoğan-1030523485-2,793-0-0-3-K
RECEP-Paksüt-1030523486-1,075-0-0-3-E
TAYFUR-Ayaydın-1030523487-3,627-0-0-3-E
NAZLI-Ilıcalı-1030523488-1,111-0-0-3-K
HANDAN-Kutlay-1030523489-0,872-0-0-3-K
HAMZA-Pekkan-1030523490-2,824-0-0-3-E
GÜLNİHAL-Topaloğlu-1030523491-0,268-0-0-3-K
DİLBERAYELA-Eronat-1030523492-0,372-0-0-3-K
TUĞÇE-Orbay-1030523493-3,731-0-0-3-K
RABİA-Dizdar -1030523494-0,494-0-0-3-K
CANTEKİN-Ağaoğlu-1030523495-0,269-0-0-3-E
FAZİLET-Ayaydın-1030523496-0,274-0-0-3-K
GÜNER-Toraman-1030523497-3,132-0-0-3-K
GÖKÇE-Karadaş-1030523498-2,757-0-0-3-K
CANTEKİN-Karaböcek-1030523499-3,635-0-0-3-E
ADEM-Özdoğan-1030523500-2,422-0-0-3-E
DİDEM-Özbey-1030523501-2,562-0-0-3-K
İBRAHİM-Atakol-1030523502-2,655-0-0-3-E
DİLEK-Ayverdi-1030523503-1,637-0-0-3-K
SENEM-Dizdar -1030523504-0,923-0-0-3-K
ÇAĞRI-Menemencioğlu-1030523505-0,532-0-0-3-E
DERYA-Saygıner-1030523506-0,602-0-0-3-K
ILGIN-Kahveci-1030523507-0,014-0-0-3-K
FAİK-Bademci-1030523508-2,748-0-0-3-E
GİZEM-Arıcan-1030523509-0,534-0-0-3-K
AHENK-Kahveci-1030523510-2,578-0-0-3-K
AKIN-Yıldırım -1030523511-3,485-0-0-3-E
BÜŞRA-Kunt-1030523512-3,176-0-0-3-K
RUKİYE-Pekkan-1030523513-3,526-0-0-3-K
İBRAHİM-Kutlay-1030523514-1,002-0-0-3-E
GÜLÇİN-Akbulut-1030523515-3,416-0-0-3-K
GAMZE-Balcı-1030523516-2,667-0-0-3-K
İSMAİL-Pektemek-1030523517-2,14-0-0-3-E
ONUR-Tuğlu-1030523518-2,74-0-0-3-E
BAYRAM-Koç-1030523519-3,069-0-0-3-E
SEVİL-Sinanoğlu-1030523520-1,614-0-0-3-K
GÜLBEN-Erçetin-1030523521-3,086-0-0-3-K
KADRİYE-Tokatlıoğlu-1030523522-1,364-0-0-3-K
YELİZ-Kıraç -1030523523-3,937-0-0-3-K
CUMA-Erberk-1030523524-3,677-0-0-3-E
ESRA-Alyanak-1030523525-0,936-0-0-3-K
FİKRET-Akyüz-1030523526-0,707-0-0-3-E
GÜRBÜZ-Duygulu-1030523527-2,172-0-0-3-E
FATİH-Bakırcıoğlu-1030523528-0,909-0-0-3-E
UTKU-Çevik-1030523529-3,004-0-0-3-E
SELİM-Menemencioğlu-1030523530-0,999-0-0-3-E
SEVGİ-Ayaydın-1030523531-1,988-0-0-3-K
ENES-Topçuoğlu-1030523532-1,48-0-0-3-E
HANDAN-Evliyaoğlu-1030523533-2,776-0-0-3-K
AYFER-Babacan-1030523534-1,698-0-0-3-K
DERVİŞ-Türkdoğan-1030523535-2,848-0-0-3-E
YÜSRA-Adal-1030523536-3,277-0-0-3-K
OKTAY-Mayhoş-1030523537-2,888-0-0-3-E
ŞEYMA-Ertürk-1030523538-0,353-0-0-3-K
SELÇUK-Tüzün-1030523539-2,598-0-0-3-E
ERTUĞRUL-Ilıcalı-1030523540-2,37-0-0-3-E
MELİKE-Yeşilkaya-1030523541-2,286-0-0-3-K
ELÇİN-Çörekçi-1030523542-0,342-0-0-3-K
HAZAN-Kunter-1030523543-1,936-0-0-3-K
CANAN-Kuday-1030523544-3,647-0-0-3-K
ESRA-Koyuncu-1030523545-3,021-0-0-3-K
NİHAL-Alyanak-1030523546-0,786-0-0-3-K
KAAN-Topaloğlu-1030523547-0,902-0-0-3-E
HALİME-Tokatlıoğlu-1030523548-2,003-0-0-3-K
HATİCE-Beşerler-1030523549-1,935-0-0-3-K
BEGÜM-Sinanoğlu-1030523550-3,146-0-0-3-K
